Url_Short;Offer_Id;Scrape_Dt;Type;Price;PS;Init_Regist;Kilometer;Fuel_Type;Transmission;Dealer_Name;Dealer_PLZ;Dealer_City;Dealer_Street_House_Nr;Dealer_Telnr;Marke;Price_Num;PS_Num;Init_Regist_MY;Init_Regist_Month;Init_Regist_Year;Init_Regist_Dt
https://www.autoscout24.ch/7305828;7305828;2020_03_04 21:39:41;BMW X5 xDrive 35d (3.0sd) Steptronic (SUV / Geländewagen);CHF 14'500.–;286 PS;10.2009;169'000 km;Diesel;Automat;***confidential***;2922;Courchavon;Route Cantonale 30;***confidential***;BMW;14500;286;10.2009;10;2009;2009-10
https://www.autoscout24.ch/7469789;7469789;2020_03_04 21:43:22;RENAULT Microbus T5 BE 2.2 (Bus);CHF 2'900.–;102 PS;10.1996;63'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6853;Ligornetto;Via vignaccia 20;***confidential***;RENAULT;2900;102;10.1996;10;1996;1996-10
https://www.autoscout24.ch/7303747;7303747;2020_03_04 21:45:03;JAGUAR XF 5.0 V8 S/C XFR (Limousine);CHF 16'950.–;510 PS;11.201;212'000 km;Benzin;Automat sequentiell;***confidential***;4004;Basel;4004 Basel;***confidential***;JAGUAR;16950;510;11.201;11;2010;2010-11
https://www.autoscout24.ch/7311536;7311536;2020_03_04 21:47:00;KIA Carens 1.7 CRDi Style DCT (Kompaktvan / Minivan);CHF 17'400.–;136 PS;11.2014;83'000 km;Diesel;Automat sequentiell;***confidential***;5040;Schöftland;Feldmattweg 8a;***confidential***;KIA;17400;136;11.2014;11;2014;2014-11
https://www.autoscout24.ch/7148024;7148024;2020_03_04 21:47:09;KIA Carens 1.7 CRDi Swiss Eco Edition (Kompaktvan / Minivan);CHF 18'500.–;141 PS;8.2017;29'500 km;Diesel;Schaltgetriebe manuell;***confidential***;8185;Winkel;Tüfwisstrasse 8;***confidential***;KIA;18500;141;8.2017;8;2017;2017-08
https://www.autoscout24.ch/7409841;7409841;2020_03_04 21:48:51;ASTON MARTIN DB11 V8 Volante Touchtronic 3 (Cabriolet);CHF 189'900.–;510 PS;7.2018;2'900 km;Benzin;Automat sequentiell;***confidential***;8005;Zürich;Postfach 8005;***confidential***;ASTON;189900;510;7.2018;7;2018;2018-07
https://www.autoscout24.ch/7125784;7125784;2020_03_04 21:50:09;LANCIA Thema 8.32 Ferrari (Limousine);CHF 15'000.–;205 PS;4.1989;140'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8623;Wetzikon;Spitalstrasse 220;***confidential***;LANCIA;15000;205;4.1989;4;1989;1989-04
https://www.autoscout24.ch/7459987;7459987;2020_03_04 21:54:10;BMW X4 xDrive 35i xLine Steptronic (SUV / Geländewagen);CHF 36'800.–;306 PS;10.2014;91'000 km;Benzin;Automat sequentiell;***confidential***;1350;Orbe;Fleurs de Lys 4;***confidential***;BMW;36800;306;10.2014;10;2014;2014-10
https://www.autoscout24.ch/7335050;7335050;2020_03_04 22:04:13;VW Tiguan 2.0 TDI BlueMotion Sport&Style 4Motion DSG (SUV / Geländewagen);CHF 18'250.–;177 PS;5.2013;106'165 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8906;Bonstetten;Hohli Gass 11;***confidential***;VW;18250;177;5.2013;5;2013;2013-05
https://www.autoscout24.ch/7346087;7346087;2020_03_04 22:07:10;AUDI S5 Sportback 3.0 TFSI quattro S-tronic (Limousine);CHF 19'900.–;333 PS;1.2011;83'900 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;4153;Reinach;Kägenstrasse 21;***confidential***;AUDI;19900;333;1.2011;1;2011;2011-01
https://www.autoscout24.ch/7329217;7329217;2020_03_04 22:07:12;AUDI S5 Sportback 3.0 TFSI quattro S-tronic (Limousine);CHF 41'800.–;333 PS;4.2016;40'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1723;Marly;Route du Roule 41;***confidential***;AUDI;41800;333;4.2016;4;2016;2016-04
https://www.autoscout24.ch/7327685;7327685;2020_03_04 22:07:13;AUDI S5 Sportback 3.0 TFSI quattro S-tronic (Limousine);CHF 19'200.–;333 PS;4.201;116'700 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;7503;Samedan;Via Quadratscha 36a;***confidential***;AUDI;19200;333;4.201;4;2010;2010-04
https://www.autoscout24.ch/7229791;7229791;2020_03_04 22:07:17;AUDI S5 Sportback 3.0 TFSI quattro S-tronic (Limousine);CHF 19'500.–;333 PS;6.201;127'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;6402;Merlischachen;6402 Merlischachen;***confidential***;AUDI;19500;333;6.201;6;2010;2010-06
https://www.autoscout24.ch/7346351;7346351;2020_03_04 22:09:02;SAAB 9-3 2.8T V6 Aero Automatic (Cabriolet);CHF 25'500.–;256 PS;11.2007;112'200 km;Benzin;Automat;***confidential***;9011;St. Gallen;9011 St. Gallen;***confidential***;SAAB;25500;256;11.2007;11;2007;2007-11
https://www.autoscout24.ch/7299943;7299943;2020_03_04 22:09:03;SAAB 9-3 2.8T V6 Aero Automatic (Limousine);CHF 10'800.–;256 PS;11.2007;85'800 km;Benzin;Automat;***confidential***;4133;Pratteln;Hauptstrasse 58;***confidential***;SAAB;10800;256;11.2007;11;2007;2007-11
https://www.autoscout24.ch/7417106;7417106;2020_03_04 22:09:10;SAAB 9-3 2.8T V6 Aero XWD Automatic (Kombi);CHF 7'990.–;280 PS;4.2008;203'550 km;Benzin;Automat sequentiell;***confidential***;8153;Rümlang;Zilstrasse 9;***confidential***;SAAB;7990;280;4.2008;4;2008;2008-04
https://www.autoscout24.ch/7204018;7204018;2020_03_04 22:09:15;SAAB 9-3 2.8T V6 Aero XWD Automatic (Kombi);CHF 9'400.–;280 PS;8.2009;156'000 km;Benzin;Automat;***confidential***;7000;Chur;7000 Chur;***confidential***;SAAB;9400;280;8.2009;8;2009;2009-08
https://www.autoscout24.ch/7438006;7438006;2020_03_04 22:09:18;SAAB 9-3 2.8T V6 X XWD (Kombi);CHF 17'500.–;300 PS;7.2008;85'217 km;Benzin;Schaltgetriebe manuell;***confidential***;4500;Solothurn;4500 Solothurn;***confidential***;SAAB;17500;300;7.2008;7;2008;2008-07
https://www.autoscout24.ch/6667160;6667160;2020_03_04 22:10:29;BUICK Le Sabre (Limousine);CHF 43'500.–;254 PS;7.196;76'850 km;Benzin;Automat;***confidential***;8560;Märstetten;Allenwinden 14;***confidential***;BUICK;43500;254;7.196;7;1960;1960-07
https://www.autoscout24.ch/7329570;7329570;2020_03_04 22:10:34;BUICK Regal 3.8 V6 Custom (Limousine);CHF 4'800.–;173 PS;4.1995;70'800 km;Benzin;Automat;***confidential***;8143;Stallikon;Püntenstrasse 21;***confidential***;BUICK;4800;173;4.1995;4;1995;1995-04
https://www.autoscout24.ch/7467368;7467368;2020_03_04 22:11:37;DACIA Dokker 1.2 T Stepway (Kompaktvan / Minivan);CHF 11'200.–;115 PS;9.2016;47'500 km;Benzin;Schaltgetriebe manuell;***confidential***;2056;Dombresson;Grand Rue 31;***confidential***;DACIA;11200;115;9.2016;9;2016;2016-09
https://www.autoscout24.ch/7471756;7471756;2020_03_04 22:12:25;MITSUBISHI Grandis 2.4 16V Motion Automatic (Kompaktvan / Minivan);CHF 4'500.–;165 PS;10.2009;179'000 km;Benzin;Automat;***confidential***;5503;Schafisheim;Talgasse 6;***confidential***;MITSUBISHI;4500;165;10.2009;10;2009;2009-10
https://www.autoscout24.ch/7466508;7466508;2020_03_04 22:12:29;MITSUBISHI i MiEV (Kleinwagen);CHF 6'700.–;67 PS;8.2011;32'000 km;Elektro;Schaltgetriebe manuell;***confidential***;3250;Lyss;3250 Lyss;***confidential***;MITSUBISHI;6700;67;8.2011;8;2011;2011-08
https://www.autoscout24.ch/7421958;7421958;2020_03_04 22:15:30;AUDI Q5 2.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 28'490.–;190 PS;1.2017;83'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;1207;geneve;rue des eaux vives;***confidential***;AUDI;28490;190;1.2017;1;2017;2017-01
https://www.autoscout24.ch/7415881;7415881;2020_03_04 22:15:38;AUDI Q5 2.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 24'500.–;177 PS;5.2014;100'000 km;Diesel;Automat;***confidential***;1820;Montreux;Route des Colondalles;***confidential***;AUDI;24500;177;5.2014;5;2014;2014-05
https://www.autoscout24.ch/7390652;7390652;2020_03_04 22:15:57;AUDI Q5 2.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 35'999.–;190 PS;8.2016;39'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8404;Winterthur;Grubenstrasse 9;***confidential***;AUDI;35999;190;8.2016;8;2016;2016-08
https://www.autoscout24.ch/7468408;7468408;2020_03_04 22:16:51;CADILLAC Seville SLS 4.6 32V A (Limousine);CHF 1'500.–;279 PS;7.2;340'033 km;Benzin;Automat;***confidential***;8704;Herrliberg;8704 Herrliberg;***confidential***;CADILLAC;1500;279;7.2;7;2000;2000-07
https://www.autoscout24.ch/5974068;5974068;2020_03_04 22:17:46;AUDI A4 Cabriolet 3.0 V6 (Cabriolet);CHF 4'000.–;220 PS;5.2003;190'000 km;Benzin;Schaltgetriebe manuell;***confidential***;2564;Bellmund;hauptstrasse, 15;***confidential***;AUDI;4000;220;5.2003;5;2003;2003-05
https://www.autoscout24.ch/7467872;7467872;2020_03_04 22:18:02;AUDI A5 3.2 FSI quattro (Coupé);CHF 5'900.–;265 PS;5.2008;243'055 km;Benzin;Schaltgetriebe;***confidential***;3322;Urtenen-Schönbühl;Etzmattrain, 19;***confidential***;AUDI;5900;265;5.2008;5;2008;2008-05
https://www.autoscout24.ch/7392133;7392133;2020_03_04 22:18:45;ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde (Limousine);CHF 11'100.–;235 PS;8.2012;88'500 km;Benzin;Schaltgetriebe manuell;***confidential***;2554;Meinisberg;2554 Meinisberg;***confidential***;ALFA;11100;235;8.2012;8;2012;2012-08
https://www.autoscout24.ch/7191926;7191926;2020_03_04 22:18:56;ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde (Limousine);CHF 8'500.–;235 PS;6.2011;126'000 km;Benzin;Schaltgetriebe manuell;***confidential***;5604;Hendschiken;5604 Hendschiken;***confidential***;ALFA;8500;235;6.2011;6;2011;2011-06
https://www.autoscout24.ch/7114072;7114072;2020_03_04 22:18:59;ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde (Limousine);CHF 10'000.–;235 PS;12.2011;98'800 km;Benzin;Schaltgetriebe manuell;***confidential***;6512;Giubiasco;6512 Giubiasco;***confidential***;ALFA;10000;235;12.2011;12;2011;2011-12
https://www.autoscout24.ch/7432120;7432120;2020_03_04 22:20:56;VW Sharan 2.0 TDI BlueMotion Technology Cup DSG (Kompaktvan / Minivan);CHF 24'800.–;177 PS;5.2014;68'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8044;zürich;8044 zürich;***confidential***;VW;24800;177;5.2014;5;2014;2014-05
https://www.autoscout24.ch/7444358;7444358;2020_03_04 22:21:06;VW Sharan 2.0 TDI BlueMotion Technology Design DSG (Kompaktvan / Minivan);CHF 20'950.–;140 PS;11.2014;78'500 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;1212;Grand Lancy;Av;***confidential***;VW;20950;140;11.2014;11;2014;2014-11
https://www.autoscout24.ch/7452352;7452352;2020_03_04 22:21:16;VW Sharan 2.0 TDI BlueMotion Technology Highline (Kompaktvan / Minivan);CHF 11'000.–;140 PS;7.2011;142'000 km;Diesel;Schaltgetriebe manuell;***confidential***;3088;Oberbütschel;Niederbütschelstrasse 6;***confidential***;VW;11000;140;7.2011;7;2011;2011-07
https://www.autoscout24.ch/7411826;7411826;2020_03_04 22:22:56;TOYOTA FJ Cruiser (SUV / Geländewagen);CHF 19'000.–;242 PS;1.2008;165'000 km;Benzin;Automatik-Getriebe;***confidential***;8048;Zürich;Meientalstrasse 80;***confidential***;TOYOTA;19000;242;1.2008;1;2008;2008-01
https://www.autoscout24.ch/7446731;7446731;2020_03_04 22:23:15;TOYOTA GT 86 2.0 D-4S Race (Coupé);CHF 19'500.–;200 PS;12.2013;65'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8113;Boppelsen;Buchserstrasse 9a;***confidential***;TOYOTA;19500;200;12.2013;12;2013;2013-12
https://www.autoscout24.ch/7466723;7466723;2020_03_04 22:23:22;TOYOTA GT 86 2.0 D-4S Sport (Coupé);CHF 18'500.–;200 PS;2.2013;64'817 km;Benzin;Schaltgetriebe manuell;***confidential***;3504;Niederhünigen;Dorfstrasse 6;***confidential***;TOYOTA;18500;200;2.2013;2;2013;2013-02
https://www.autoscout24.ch/7428706;7428706;2020_03_04 22:23:27;TOYOTA GT 86 2.0 D-4S Sport (Coupé);CHF 29'200.–;200 PS;8.2019;9'500 km;Benzin;Schaltgetriebe manuell;***confidential***;5058;Wiliberg;Buchacker 72;***confidential***;TOYOTA;29200;200;8.2019;8;2019;2019-08
https://www.autoscout24.ch/7474183;7474183;2020_03_04 22:27:19;VW Amarok 2.0 BiTDI Highline 4Motion permanent (Pick-up);CHF 22'900.–;180 PS;7.2013;111'000 km;Diesel;Schaltgetriebe manuell;***confidential***;4208;Nunningen;Riseten 17a;***confidential***;VW;22900;180;7.2013;7;2013;2013-07
https://www.autoscout24.ch/7474328;7474328;2020_03_04 22:27:29;VW Amarok 2.0 BiTDI Highline 4Motion permanent A (Pick-up);CHF 17'000.–;180 PS;7.2013;145'000 km;Diesel;Automat sequentiell;***confidential***;1270;Trelex;Région Nyon;***confidential***;VW;17000;180;7.2013;7;2013;2013-07
https://www.autoscout24.ch/7457905;7457905;2020_03_04 22:31:15;SKODA Octavia Combi 2.0 TDI AllDrive 4x4 (Kombi);CHF 6'500.–;140 PS;6.2012;205'000 km;Diesel;Schaltgetriebe manuell;***confidential***;7000;Chur;Grossbruggerweg 3;***confidential***;SKODA;6500;140;6.2012;6;2012;2012-06
https://www.autoscout24.ch/7373978;7373978;2020_03_04 22:31:20;SKODA Octavia Combi 2.0 TDI AllDrive 4x4 DSG (Kombi);CHF 10'900.–;140 PS;2.2013;155'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;1965;Drône (Savièse);Rue du Patrimoine 58;***confidential***;SKODA;10900;140;2.2013;2;2013;2013-02
https://www.autoscout24.ch/7375214;7375214;2020_03_04 22:38:18;AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen);CHF 35'800.–;313 PS;1.2015;80'000 km;Diesel;Automat sequentiell;***confidential***;8904;Aesch;Eichacherstrasse 19;***confidential***;AUDI;35800;313;1.2015;1;2015;2015-01
https://www.autoscout24.ch/7468052;7468052;2020_03_04 22:41:12;RENAULT Clio 0.9 12V Dynamique (Kleinwagen);CHF 5'900.–;90 PS;6.2013;103'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4922;Bützberg;Einschlagweg 6;***confidential***;RENAULT;5900;90;6.2013;6;2013;2013-06
https://www.autoscout24.ch/6846438;6846438;2020_03_04 22:42:13;PEUGEOT Rifter 1.5 BlueHDi Allure Automat (Kompaktvan / Minivan);CHF 43'620.–;130 PS;7.2019;2'500 km;Diesel;Automat sequentiell;***confidential***;6210;Sursee;Beim Kloster 1;***confidential***;PEUGEOT;43620;130;7.2019;7;2019;2019-07
https://www.autoscout24.ch/7420077;7420077;2020_03_04 22:43:05;MG TF 160 (Cabriolet);CHF 9'700.–;160 PS;6.2002;58'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4410;Liestal;Arisdörferstrasse 79;***confidential***;MG;9700;160;6.2002;6;2002;2002-06
https://www.autoscout24.ch/5666526;5666526;2020_03_04 22:43:09;MG TF 160 (Cabriolet);CHF 17'900.–;160 PS;2.2004;135'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6386;Wolfenschiessen;Lindenstrasse 6;***confidential***;MG;17900;160;2.2004;2;2004;2004-02
https://www.autoscout24.ch/6866294;6866294;2020_03_04 22:43:12;MG TF 160 80th Anniversary (Cabriolet);CHF 17'000.–;160 PS;3.2004;54'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4410;Liestal;Schanzenstrasse 10;***confidential***;MG;17000;160;3.2004;3;2004;2004-03
https://www.autoscout24.ch/7390724;7390724;2020_03_04 22:48:01;MERCEDES-BENZ A 45 AMG 4Matic Speedshift 7G-DCT (Limousine);CHF 31'000.–;360 PS;3.2014;90'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;6300;Zug;fadenstrasse 27;***confidential***;MERCEDES-BENZ;31000;360;3.2014;3;2014;2014-03
https://www.autoscout24.ch/7389112;7389112;2020_03_04 22:48:03;MERCEDES-BENZ A 45 AMG 4Matic Speedshift 7G-DCT (Limousine);CHF 29'900.–;360 PS;3.2014;46'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;5033;Buchs;Amsleracherweg 12;***confidential***;MERCEDES-BENZ;29900;360;3.2014;3;2014;2014-03
https://www.autoscout24.ch/7378186;7378186;2020_03_04 22:48:09;MERCEDES-BENZ A 45 AMG 4Matic Speedshift 7G-DCT (Limousine);CHF 41'900.–;381 PS;1.2016;27'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8355;Aadorf;Hauptstrasse 44;***confidential***;MERCEDES-BENZ;41900;381;1.2016;1;2016;2016-01
https://www.autoscout24.ch/7367778;7367778;2020_03_04 22:48:16;MERCEDES-BENZ A 45 AMG 4Matic Speedshift 7G-DCT (Limousine);CHF 43'900.–;381 PS;3.2018;48'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8442;Hettlingen;Dammstrasse 3;***confidential***;MERCEDES-BENZ;43900;381;3.2018;3;2018;2018-03
https://www.autoscout24.ch/7143318;7143318;2020_03_04 22:49:48;BMW X1 sDrive 18i (SUV / Geländewagen);CHF 14'200.–;150 PS;9.2012;70'000 km;Benzin;Schaltgetriebe manuell;***confidential***;5645;Aettenschwil;Unterdorf 5;***confidential***;BMW;14200;150;9.2012;9;2012;2012-09
https://www.autoscout24.ch/7448575;7448575;2020_03_04 22:54:13;FORD Kuga 2.0 TDCi Titanium 4WD (SUV / Geländewagen);CHF 7'600.–;136 PS;2.2009;130'500 km;Diesel;Schaltgetriebe manuell;***confidential***;8637;Laupen;Undergass 7;***confidential***;FORD;7600;136;2.2009;2;2009;2009-02
https://www.autoscout24.ch/7448695;7448695;2020_03_04 22:54:39;MERCEDES-BENZ E 280 Elégance 4-Matic Automatic (Limousine);CHF 4'200.–;204 PS;7.1998;174'634 km;Benzin;Automat;***confidential***;5705;Hallwil;Riedstrasse 422;***confidential***;MERCEDES-BENZ;4200;204;7.1998;7;1998;1998-07
https://www.autoscout24.ch/7447646;7447646;2020_03_04 22:54:42;MERCEDES-BENZ E 290 TD Elégance (Limousine);CHF 5'900.–;129 PS;8.1997;176'000 km;Diesel;Schaltgetriebe manuell;***confidential***;1213;Petit-Lancy;Avenue Bois de la Chapelle 9;***confidential***;MERCEDES-BENZ;5900;129;8.1997;8;1997;1997-08
https://www.autoscout24.ch/5687832;5687832;2020_03_04 22:56:57;BMW i8 Coupé (Coupé);CHF 75'900.–;362 PS;7.2016;29'100 km;Plug-in-Hybrid Benzin/Elektro;Automat sequentiell;***confidential***;5415;Nussbaumen;Wiesenweg 31;***confidential***;BMW;75900;362;7.2016;7;2016;2016-07
https://www.autoscout24.ch/7466053;7466053;2020_03_04 22:57:14;BMW M Coupé (Coupé);CHF 42'000.–;321 PS;11.1998;119'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4460;Gelterkinden;Staffelenweg, 4;***confidential***;BMW;42000;321;11.1998;11;1998;1998-11
https://www.autoscout24.ch/7387830;7387830;2020_03_04 23:00:50;VOLVO V60 D6 AWD Plug-in Hybrid Summum Geartronic (Kombi);CHF 39'000.–;288 PS;3.2018;35'000 km;Plug-in-Hybrid Diesel/Elektro;Automat sequentiell;***confidential***;7017;Flims;Vitg pign 5;***confidential***;VOLVO;39000;288;3.2018;3;2018;2018-03
https://www.autoscout24.ch/7308365;7308365;2020_03_04 23:00:55;VOLVO V60 D6 AWD Plug-in Hybrid Summum R Geartronic (Kombi);CHF 31'500.–;283 PS;11.2015;85'000 km;Plug-in-Hybrid Diesel/Elektro;Automat sequentiell;***confidential***;8706;Meilen;Austrasse 13;***confidential***;VOLVO;31500;283;11.2015;11;2015;2015-11
https://www.autoscout24.ch/7407722;7407722;2020_03_04 23:03:40;KIA PICANTO II 1.2 85 sport 3 portes (Kleinwagen);CHF 7'500.–;84 PS;3.2012;58'700 km;Benzin;Schaltgetriebe;***confidential***;1247;Anières;1247 Anières;***confidential***;KIA;7500;84;3.2012;3;2012;2012-03
https://www.autoscout24.ch/7390875;7390875;2020_03_04 23:05:47;FORD Focus 1.5 SCTi ST Line (Kombi);CHF 19'800.–;150 PS;5.2017;44'800 km;Benzin;Schaltgetriebe manuell;***confidential***;2942;Alle;Noveleu 4;***confidential***;FORD;19800;150;5.2017;5;2017;2017-05
https://www.autoscout24.ch/7427777;7427777;2020_03_04 23:16:58;SKODA Octavia Combi 2.0 TDI Elegance DSG (Kombi);CHF 9'900.–;150 PS;11.2013;209'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8180;Bülach;8180 Bülach;***confidential***;SKODA;9900;150;11.2013;11;2013;2013-11
https://www.autoscout24.ch/7446766;7446766;2020_03_04 23:21:35;MERCEDES-BENZ C 250 CDI Avantgarde 4Matic 7G-Tronic (Kombi);CHF 9'500.–;204 PS;4.2014;205'000 km;Diesel;Automat sequentiell;***confidential***;2000;neuchatel;av des portes rouges 141;***confidential***;MERCEDES-BENZ;9500;204;4.2014;4;2014;2014-04
https://www.autoscout24.ch/7153737;7153737;2020_03_04 23:21:59;MERCEDES-BENZ C 250 CDI Avantgarde 4Matic 7G-Tronic (Kombi);CHF 21'000.–;204 PS;6.2012;38'000 km;Diesel;Automat sequentiell;***confidential***;8152;Glattbrugg;Giebeleichstrasse 29;***confidential***;MERCEDES-BENZ;21000;204;6.2012;6;2012;2012-06
https://www.autoscout24.ch/7304868;7304868;2020_03_04 23:23:43;JAGUAR XF 2.2d (Limousine);CHF 14'500.–;190 PS;7.2012;109'000 km;Diesel;Automat sequentiell;***confidential***;8750;Glarus;Oberdorfstrasse 16;***confidential***;JAGUAR;14500;190;7.2012;7;2012;2012-07
https://www.autoscout24.ch/7326954;7326954;2020_03_04 23:25:33;SEAT Leon 2.0 TSI Cupra 280 DSG (Limousine);CHF 21'900.–;280 PS;6.2015;75'500 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1735;Giffers;Dorfstrasse, 23;***confidential***;SEAT;21900;280;6.2015;6;2015;2015-06
https://www.autoscout24.ch/7427072;7427072;2020_03_04 23:27:45;BMW X6 xDrive 40d Steptronic (SUV / Geländewagen);CHF 49'000.–;313 PS;8.2015;45'000 km;Diesel;Automat sequentiell;***confidential***;8953;Dietikon;8953 Dietikon;***confidential***;BMW;49000;313;8.2015;8;2015;2015-08
https://www.autoscout24.ch/7331593;7331593;2020_03_04 23:29:31;MASERATI Quattroporte 4.2 V8 DuoSelect (Limousine);CHF 14'900.–;400 PS;11.2005;107'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;5512;Wohlenswil;5512 Wohlenswil;***confidential***;MASERATI;14900;400;11.2005;11;2005;2005-11
https://www.autoscout24.ch/7139961;7139961;2020_03_04 23:32:41;SUZUKI Swift 1.3i 16V GL Top (Kleinwagen);CHF 3'990.–;92 PS;5.2007;68'060 km;Benzin;Schaltgetriebe manuell;***confidential***;8706;Meilen;Bergstrasse 76;***confidential***;SUZUKI;3990;92;5.2007;5;2007;2007-05
https://www.autoscout24.ch/7021736;7021736;2020_03_04 23:38:12;SEAT Leon ST 1.4 TSI FR (Kombi);CHF 10'500.–;140 PS;3.2014;95'000 km;Benzin;Schaltgetriebe manuell;***confidential***;1867;Ollon;1867 Ollon;***confidential***;SEAT;10500;140;3.2014;3;2014;2014-03
https://www.autoscout24.ch/7399525;7399525;2020_03_04 23:39:00;AUDI R8 Coupé 5.2 (Coupé);CHF 59'900.–;525 PS;4.201;64'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8143;Stallikon;Buelstrasse 5;***confidential***;AUDI;59900;525;4.201;4;2010;2010-04
https://www.autoscout24.ch/7307514;7307514;2020_03_04 23:45:46;BMW X3 xDrive 28i M Sport Steptronic (SUV / Geländewagen);CHF 39'950.–;245 PS;8.2017;40'000 km;Benzin;Automat sequentiell;***confidential***;8032;Zürich;Steinwiesstrasse 40;***confidential***;BMW;39950;245;8.2017;8;2017;2017-08
https://www.autoscout24.ch/7474187;7474187;2020_03_04 23:47:38;MERCEDES-BENZ CL 500 4Matic 7G-Tronic (Coupé);CHF 17'900.–;388 PS;9.2008;222'000 km;Benzin;Automat sequentiell;***confidential***;8406;Winterthur;Schillerstr 10;***confidential***;MERCEDES-BENZ;17900;388;9.2008;9;2008;2008-09
https://www.autoscout24.ch/7311402;7311402;2020_03_04 23:52:11;CHRYSLER PT Cruiser 2.2 CRD Limited (Kompaktvan / Minivan);CHF 2'990.–;150 PS;12.2006;165'000 km;Diesel;Schaltgetriebe manuell;***confidential***;8952;Schlieren;Langackerstrasse 2;***confidential***;CHRYSLER;2990;150;12.2006;12;2006;2006-12
https://www.autoscout24.ch/7428556;7428556;2020_03_04 23:53:06;VOLVO V60 D6 AWD Plug-in Hybrid Momentum Geartronic (Kombi);CHF 24'000.–;288 PS;12.2015;47'587 km;Plug-in-Hybrid Diesel/Elektro;Automat sequentiell;***confidential***;1219;Châtelaine;30;***confidential***;VOLVO;24000;288;12.2015;12;2015;2015-12
https://www.autoscout24.ch/7358679;7358679;2020_03_04 23:54:54;VW Polo 2.0 TSI GTI DSG (Kleinwagen);CHF 22'490.–;200 PS;4.2018;40'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1625;Sâles;Route de la Joretta 24;***confidential***;VW;22490;200;4.2018;4;2018;2018-04
https://www.autoscout24.ch/7358762;7358762;2020_03_04 23:55:54;VW Touareg 5.0 TDI V10 Automatic (SUV / Geländewagen);CHF 10'900.–;313 PS;12.2008;146'000 km;Diesel;Automat;***confidential***;5704;Egliswil;Eichholzstrasse 10;***confidential***;VW;10900;313;12.2008;12;2008;2008-12
https://www.autoscout24.ch/7326098;7326098;2020_03_04 23:55:59;VW Touareg 5.0 TDI V10 Automatic (SUV / Geländewagen);CHF 9'000.–;313 PS;3.2006;200'670 km;Diesel;Automat;***confidential***;1898;St-Gingolph;4;***confidential***;VW;9000;313;3.2006;3;2006;2006-03
https://www.autoscout24.ch/7418655;7418655;2020_03_04 23:59:48;SKODA Rapid Spaceback 1.4 TSI Monte Carlo DSG (Kombi);CHF 12'000.–;125 PS;8.2016;91'500 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1950;Sion;Avenue du bietschhorn 40B;***confidential***;SKODA;12000;125;8.2016;8;2016;2016-08
https://www.autoscout24.ch/7321144;7321144;2020_03_04 23:59:59;SKODA Rapid Spaceback 1.4 TSI Style DSG (Kombi);CHF 19'000.–;125 PS;9.2017;15'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1006;Lausanne;1006 Lausanne;***confidential***;SKODA;19000;125;9.2017;9;2017;2017-09
https://www.autoscout24.ch/7421752;7421752;2020_03_05 00:00:52;SKODA Octavia 1.8 TSI Elegance 4x4 DSG (Limousine);CHF 14'000.–;180 PS;3.2015;83'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1400;Yverdon;1400 Yverdon;***confidential***;SKODA;14000;180;3.2015;3;2015;2015-03
