,type,id,lat,lon,brand,shop,addr:city,addr:housenumber,addr:postcode,geometry,index_right,bfs_name,bfs_number,pop,pop_dens,frg_pct,emp
1544,node,440675323,47.0474355,9.4407033,Coop,supermarket,,4,,POINT (9.4407033 47.0474355),1006,Sargans,3296,6200,655.3911205074,27.3064516129,3931.0
1545,node,440853146,47.4977635,8.9535394,,supermarket,,,,POINT (8.9535394 47.4977635),580,Wängi,4781,4769,290.2617163725,15.0765359614,1943.0
1546,node,2264479993,47.4965267,8.9521996,,supermarket,,,,POINT (8.9521996 47.4965267),580,Wängi,4781,4769,290.2617163725,15.0765359614,1943.0
1547,node,441943785,46.7993145,9.3977261,Denner,supermarket,,,,POINT (9.3977261 46.7993145),722,Rhäzüns,3723,1557,116.454749439,19.3320488118,361.0
1548,node,442529869,47.2528641,7.6474764,Coop,supermarket,,15,,POINT (7.6474764 47.2528641),1224,Wiedlisbach,995,2378,317.0666666667,17.8721614802,1245.0
1549,node,445350477,47.4667218,9.4211675,Volg,supermarket,Mörschwil,17,9402.0,POINT (9.4211675 47.4667218),975,Mörschwil,3214,3658,371.7479674797,8.6112629852,1094.0
1550,node,447808467,46.2327452,6.112347,Migros,supermarket,,,,POINT (6.112347 46.2327452),1717,Le Grand-Saconnex,6623,12275,2802.5114155251,41.083503055,
1551,node,769372130,46.2307181,6.1178788,Denner,supermarket,,,,POINT (6.1178788 46.2307181),1717,Le Grand-Saconnex,6623,12275,2802.5114155251,41.083503055,
1552,node,769372135,46.2311036,6.1188733,Coop,supermarket,Le Grand-Saconnex,28,,POINT (6.1188733 46.2311036),1717,Le Grand-Saconnex,6623,12275,2802.5114155251,41.083503055,
1553,node,790036550,46.2288146,6.1200851,Migros,supermarket,Le Grand-Saconnex,20,1218.0,POINT (6.1200851 46.2288146),1717,Le Grand-Saconnex,6623,12275,2802.5114155251,41.083503055,
1554,node,3400118299,46.2346908,6.1240679,Denner,supermarket,Le Grand-Saconnex,194,,POINT (6.1240679 46.2346908),1717,Le Grand-Saconnex,6623,12275,2802.5114155251,41.083503055,
1555,node,448564067,47.5685953,8.5233655,Migros-Outlet,supermarket,Eglisau,1,8193.0,POINT (8.5233655 47.5685953),1043,Eglisau,55,5339,589.293598234,24.1430979584,1536.0
1556,node,6587016679,47.5805116,8.5133669,Migros,supermarket,Eglisau,16,8193.0,POINT (8.5133669 47.5805116),1043,Eglisau,55,5339,589.293598234,24.1430979584,1536.0
1557,node,6587052920,47.5813097,8.516337,Landi,supermarket,,,,POINT (8.516337 47.5813097),1043,Eglisau,55,5339,589.293598234,24.1430979584,1536.0
1558,node,6587066676,47.576445,8.5220736,,supermarket,Eglisau,1,8193.0,POINT (8.5220736 47.576445),1043,Eglisau,55,5339,589.293598234,24.1430979584,1536.0
1559,node,9790533724,47.5802992,8.5133436,Denner,supermarket,,,,POINT (8.5133436 47.5802992),1043,Eglisau,55,5339,589.293598234,24.1430979584,1536.0
1560,node,448941788,46.6344598,8.5963576,,supermarket,,,,POINT (8.5963576 46.6344598),119,Andermatt,1202,1433,23.0163829104,24.9825540823,1348.0
1561,node,450211323,47.0411367,7.3792755,,supermarket,,,,POINT (7.3792755 47.0411367),481,Schüpfen,311,3773,190.1713709677,7.6066790353,1345.0
1562,node,450879978,47.2783381,8.4538088,Migros,supermarket,Affoltern am Albis,4,8910.0,POINT (8.4538088 47.2783381),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1563,node,599946021,47.2741112,8.4456421,Coop,supermarket,,,,POINT (8.4456421 47.2741112),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1564,node,1837008586,47.2774434,8.4475339,,supermarket,,,,POINT (8.4475339 47.2774434),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1565,node,2117995995,47.2761119,8.4502367,Denner,supermarket,,,,POINT (8.4502367 47.2761119),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1566,node,6103925139,47.2729265,8.4472941,Aldi,supermarket,Affoltern am Albis,5,8910.0,POINT (8.4472941 47.2729265),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1567,node,6103932220,47.2780694,8.4527581,,supermarket,Affoltern am Albis,3,8910.0,POINT (8.4527581 47.2780694),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1568,node,8358707742,47.2770364,8.4549553,Denner,supermarket,Affoltern am Albis,,8910.0,POINT (8.4549553 47.2770364),913,Affoltern am Albis,2,12303,1161.7563739377,28.7003169959,6920.0
1569,node,453138896,47.5741296,8.2558575,Migros,supermarket,Döttingen,17,5312.0,POINT (8.2558575 47.5741296),1305,Döttingen,4304,4139,597.2582972583,43.0538777482,2034.0
1570,node,1332832264,47.5567702,8.2503571,,supermarket,,,,POINT (8.2503571 47.5567702),1305,Döttingen,4304,4139,597.2582972583,43.0538777482,2034.0
1571,node,4459396394,47.5711226,8.2568489,,supermarket,,,,POINT (8.2568489 47.5711226),1305,Döttingen,4304,4139,597.2582972583,43.0538777482,2034.0
1572,node,7357358585,47.5763296,8.255641,,supermarket,,,5312.0,POINT (8.255641 47.5763296),1305,Döttingen,4304,4139,597.2582972583,43.0538777482,2034.0
1573,node,453194414,47.5893536,8.2916965,Coop,supermarket,,,,POINT (8.2916965 47.5893536),1366,Bad Zurzach,4323,4365,669.4785276074,38.6254295533,3296.0
1574,node,454026916,46.2331415,7.8704241,Migros,supermarket,,,,POINT (7.8704241 46.2331415),919,Stalden (VS),6293,1062,101.0466222645,8.945386064,363.0
1575,node,454407650,47.0474968,9.4213126,,supermarket,,,,POINT (9.4213126 47.0474968),36,Mels,3293,8561,61.5412263676,16.9723163182,3388.0
1576,node,1291687161,47.0420298,9.4335724,Aldi,supermarket,Mels,61,8887.0,POINT (9.4335724 47.0420298),36,Mels,3293,8561,61.5412263676,16.9723163182,3388.0
1577,node,4947270215,47.0423429,9.430805,,supermarket,,,,POINT (9.430805 47.0423429),36,Mels,3293,8561,61.5412263676,16.9723163182,3388.0
1578,node,456042193,47.3738183,9.4172877,Denner,supermarket,,,,POINT (9.4172877 47.3738183),1500,Bühler,3021,1852,330.7142857143,25.4319654428,719.0
1579,node,456364553,47.318895,8.419871,Volg,supermarket,Arni,3,8905.0,POINT (8.419871 47.318895),1907,Arni (AG),4061,1868,554.3026706231,13.5974304069,288.0
1580,node,457357597,47.4439104,8.7992573,Volg,supermarket,,,,POINT (8.7992573 47.4439104),741,Zell (ZH),231,6299,485.6592135698,22.3845054771,1476.0
1581,node,2664903743,47.4564397,8.7737675,,supermarket,,,,POINT (8.7737675 47.4564397),741,Zell (ZH),231,6299,485.6592135698,22.3845054771,1476.0
1582,node,7684812078,47.4579651,8.7699768,Migros,supermarket,Kollbrunn,24,8483.0,POINT (8.7699768 47.4579651),741,Zell (ZH),231,6299,485.6592135698,22.3845054771,1476.0
1583,node,457555818,47.1284908,7.5585463,Migros,supermarket,Utzenstorf,39,3427.0,POINT (7.5585463 47.1284908),562,Utzenstorf,552,4376,258.3234946871,9.1179159049,1634.0
1584,node,1834242699,47.1315425,7.556876,,supermarket,,,,POINT (7.556876 47.1315425),562,Utzenstorf,552,4376,258.3234946871,9.1179159049,1634.0
1585,node,457957876,46.7810635,7.6338985,Migros,supermarket,,,,POINT (7.6338985 46.7810635),654,Steffisburg,939,15929,1075.5570560432,10.5970242953,6415.0
1586,node,4690472730,46.7758359,7.6334099,Coop,supermarket,,,,POINT (7.6334099 46.7758359),654,Steffisburg,939,15929,1075.5570560432,10.5970242953,6415.0
1587,node,7545541685,46.7736603,7.6161478,VOI Migros Partner,supermarket,Steffisburg,87,3613.0,POINT (7.6161478 46.7736603),654,Steffisburg,939,15929,1075.5570560432,10.5970242953,6415.0
1588,node,8077551545,46.7667719,7.6241097,Denner,supermarket,,,,POINT (7.6241097 46.7667719),654,Steffisburg,939,15929,1075.5570560432,10.5970242953,6415.0
1589,node,8463663685,46.7764866,7.634111499999999,,supermarket,Steffisburg,23,3612.0,POINT (7.634111499999999 46.7764866),654,Steffisburg,939,15929,1075.5570560432,10.5970242953,6415.0
1590,node,459828128,46.9560199,8.5150868,Volg,supermarket,,,,POINT (8.5150868 46.9560199),321,Emmetten,1504,1440,57.7849117175,16.4583333333,374.0
1591,node,460025698,47.0705976,8.1968223,,supermarket,,,,POINT (8.1968223 47.0705976),341,Neuenkirch,1093,7163,281.1224489796,10.8055284099,2621.0
1592,node,2533251313,47.1169875,8.1995094,Migros,supermarket,Sempach Station,11,6203.0,POINT (8.1995094 47.1169875),341,Neuenkirch,1093,7163,281.1224489796,10.8055284099,2621.0
1593,node,3068068854,47.0980518,8.2051315,,supermarket,Neuenkirch,16,6206.0,POINT (8.2051315 47.0980518),341,Neuenkirch,1093,7163,281.1224489796,10.8055284099,2621.0
1594,node,3221831776,47.1162963,8.1999748,Landi,supermarket,Sempach Station,27,6203.0,POINT (8.1999748 47.1162963),341,Neuenkirch,1093,7163,281.1224489796,10.8055284099,2621.0
1595,node,467165629,46.2503288,7.0137593,,supermarket,,,,POINT (7.0137593 46.2503288),70,Bex,5402,7879,81.5884850368,32.1868257393,2649.0
1596,node,1526734479,46.2503408,7.0159588,,supermarket,,,,POINT (7.0159588 46.2503408),70,Bex,5402,7879,81.5884850368,32.1868257393,2649.0
1597,node,467165633,46.2529082,6.9490251,,supermarket,,,,POINT (6.9490251 46.2529082),476,Monthey,6153,17894,623.4843205575,33.044595954,11258.0
1598,node,811027945,46.2540164,6.9517507,Migros,supermarket,,,,POINT (6.9517507 46.2540164),476,Monthey,6153,17894,623.4843205575,33.044595954,11258.0
1599,node,4911895521,46.2531017,6.9501609,Coop,supermarket,,,,POINT (6.9501609 46.2531017),476,Monthey,6153,17894,623.4843205575,33.044595954,11258.0
1600,node,9128095657,46.2534222,6.9504816,ALDI,supermarket,,26,,POINT (6.9504816 46.2534222),476,Monthey,6153,17894,623.4843205575,33.044595954,11258.0
1601,node,469241162,47.3054212,8.6843635,,supermarket,Hinteregg,175,8132.0,POINT (8.6843635 47.3054212),665,Egg,192,8796,605.3682037164,19.9181446112,2469.0
1602,node,5400817659,47.3024724,8.690666,Denner,supermarket,,,,POINT (8.690666 47.3024724),665,Egg,192,8796,605.3682037164,19.9181446112,2469.0
1603,node,6391849510,47.3042238,8.6917189,Coop,supermarket,,,,POINT (8.6917189 47.3042238),665,Egg,192,8796,605.3682037164,19.9181446112,2469.0
1604,node,469723663,47.6111515,8.7261239,Volg,supermarket,Ossingen,21,8475.0,POINT (8.7261239 47.6111515),736,Ossingen,37,1668,127.4255156608,11.7505995204,426.0
1605,node,469930575,47.3215196,8.757207,,supermarket,Bertschikon bei Gossau,6,8614.0,POINT (8.757207 47.3215196),522,Gossau (ZH),115,10280,562.9791894852,14.5719844358,2675.0
1606,node,1020096341,47.3059156,8.7574256,Coop,supermarket,,,,POINT (8.7574256 47.3059156),522,Gossau (ZH),115,10280,562.9791894852,14.5719844358,2675.0
1607,node,2859755841,47.305898,8.7591158,Denner,supermarket,,,,POINT (8.7591158 47.305898),522,Gossau (ZH),115,10280,562.9791894852,14.5719844358,2675.0
1608,node,3490785534,47.3058501,8.7590264,,supermarket,,,,POINT (8.7590264 47.3058501),522,Gossau (ZH),115,10280,562.9791894852,14.5719844358,2675.0
1609,node,6714871321,47.3065988,8.7574237,Migros,supermarket,Gossau (ZH),1,8625.0,POINT (8.7574237 47.3065988),522,Gossau (ZH),115,10280,562.9791894852,14.5719844358,2675.0
1610,node,8548144916,47.3052919,8.7583652,,supermarket,Gossau,7,8625.0,POINT (8.7583652 47.3052919),522,Gossau (ZH),115,10280,562.9791894852,14.5719844358,2675.0
1611,node,470223494,47.5994392,8.6832812,,supermarket,,,,POINT (8.6832812 47.5994392),937,Kleinandelfingen,33,2074,201.5549076774,12.1986499518,1083.0
1612,node,2102717803,47.6017772,8.6885448,Migros,supermarket,Kleinandelfingen,4,8451.0,POINT (8.6885448 47.6017772),937,Kleinandelfingen,33,2074,201.5549076774,12.1986499518,1083.0
1613,node,2784280618,47.6048447,8.6873366,,supermarket,Kleinandelfingen,9,8451.0,POINT (8.6873366 47.6048447),937,Kleinandelfingen,33,2074,201.5549076774,12.1986499518,1083.0
1614,node,471038991,47.4286522,8.685031,Migros,supermarket,Effretikon,,8307.0,POINT (8.685031 47.4286522),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1615,node,471042073,47.4269832,8.6923078,,supermarket,,16,,POINT (8.6923078 47.4269832),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1616,node,471042098,47.4284165,8.6856191,,supermarket,,5,,POINT (8.6856191 47.4284165),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1617,node,471042111,47.4282324,8.6850257,,supermarket,,,,POINT (8.6850257 47.4282324),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1618,node,906804973,47.4351785,8.7171314,Volg,supermarket,,1,,POINT (8.7171314 47.4351785),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1619,node,1345879673,47.4072707,8.7244054,,supermarket,,,,POINT (8.7244054 47.4072707),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1620,node,1360877410,47.42392,8.6911114,Denner,supermarket,,30,,POINT (8.6911114 47.42392),275,Illnau-Effretikon,296,17333,526.678821027,27.4159118445,6954.0
1621,node,471582356,47.5355703,7.732203399999999,Denner,supermarket,Kaiseraugst,58,4303.0,POINT (7.732203399999999 47.5355703),1616,Kaiseraugst,4252,5533,1129.1836734694,29.0258449304,5865.0
1622,node,475204190,47.2408037,8.9199459,Coop,supermarket,Eschenbach,15,8733.0,POINT (8.9199459 47.2408037),154,Eschenbach (SG),3342,9584,174.6037529605,16.0371452421,4188.0
1623,node,475204274,47.2404474,8.9230386,Denner,supermarket,Eschenbach SG,8,8733.0,POINT (8.9230386 47.2404474),154,Eschenbach (SG),3342,9584,174.6037529605,16.0371452421,4188.0
1624,node,475204307,47.240999,8.9239856,Migros,supermarket,Eschenbach SG,12,8733.0,POINT (8.9239856 47.240999),154,Eschenbach (SG),3342,9584,174.6037529605,16.0371452421,4188.0
1625,node,771210223,47.2380969,8.9509095,,supermarket,,,,POINT (8.9509095 47.2380969),154,Eschenbach (SG),3342,9584,174.6037529605,16.0371452421,4188.0
1626,node,970516568,47.2642376,8.9601292,,supermarket,,,,POINT (8.9601292 47.2642376),154,Eschenbach (SG),3342,9584,174.6037529605,16.0371452421,4188.0
1627,node,475366082,47.2233658,8.4612376,Volg,supermarket,,,,POINT (8.4612376 47.2233658),1374,Knonau,7,2378,367.542503864,18.2926829268,566.0
1628,node,476270685,46.4653415,6.8956121,Migros,supermarket,,,,POINT (6.8956121 46.4653415),594,Blonay,5881,6150,382.7006845053,22.4715447154,1782.0
1629,node,476664629,46.4665796,6.8943173,Coop,supermarket,,,,POINT (6.8943173 46.4665796),594,Blonay,5881,6150,382.7006845053,22.4715447154,1782.0
1630,node,476554698,46.792585,9.8208079,Coop,supermarket,,,,POINT (9.8208079 46.792585),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1631,node,792946627,46.7935324,9.8234111,Spar,supermarket,,8,,POINT (9.8234111 46.7935324),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1632,node,797682885,46.807355,9.8381626,Migros,supermarket,,,,POINT (9.8381626 46.807355),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1633,node,1086729164,46.8090957,9.8404625,Spar,supermarket,,1,,POINT (9.8404625 46.8090957),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1634,node,3287588707,46.8020909,9.8351284,Denner,supermarket,,,,POINT (9.8351284 46.8020909),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1635,node,3718116857,46.8016213,9.8326111,Migros,supermarket,Davos,105,7270.0,POINT (9.8326111 46.8016213),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1636,node,4120464789,46.704743,9.7151444,,supermarket,,4,,POINT (9.7151444 46.704743),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1637,node,4537977467,46.7935149,9.8213755,Migros,supermarket,,40,7270.0,POINT (9.8213755 46.7935149),6,Davos,3851,10862,38.2464788732,27.3154115264,8952.0
1638,node,476682675,46.4678328,6.8379093,Denner,supermarket,,,,POINT (6.8379093 46.4678328),1333,Corsier-sur-Vevey,5884,3362,498.8130563798,31.6180844735,1670.0
1639,node,476929504,47.1984105,9.2269502,,supermarket,Stein SG,,9655.0,POINT (9.2269502 47.1984105),74,Nesslau,3360,3545,38.241639698,6.5162200282,1849.0
1640,node,3499725479,47.2254971,9.1993163,,supermarket,,,,POINT (9.1993163 47.2254971),74,Nesslau,3360,3545,38.241639698,6.5162200282,1849.0
1641,node,477304227,47.2309613,7.5315814,,supermarket,,,,POINT (7.5315814 47.2309613),1085,Rüttenen,2555,1465,167.0467502851,6.8941979522,342.0
1642,node,479749016,47.0282494,7.6331999,ALDI,supermarket,Oberburg,16,3414.0,POINT (7.6331999 47.0282494),835,Oberburg,418,2970,210.0424328147,19.1582491582,1183.0
1643,node,485804081,47.5572957,8.4359398,Volg,supermarket,Weiach,4,8187.0,POINT (8.4359398 47.5572957),997,Weiach,102,1903,198.643006263,26.1166579086,290.0
1644,node,2929805343,47.5620512,8.4292109,Landi,supermarket,Weiach,44,8187.0,POINT (8.4292109 47.5620512),997,Weiach,102,1903,198.643006263,26.1166579086,290.0
1645,node,490962848,47.2677785,8.2605319,Volg,supermarket,Schongau,5,6288.0,POINT (8.2605319 47.2677785),770,Schongau,1041,1030,82.8640386163,6.5048543689,401.0
1646,node,8448900291,47.2677573,8.2607243,Landi,supermarket,Schongau,5,6288.0,POINT (8.2607243 47.2677573),770,Schongau,1041,1030,82.8640386163,6.5048543689,401.0
1647,node,493227251,46.5334101,8.3506262,Volg,supermarket,,,,POINT (8.3506262 46.5334101),28,Obergoms,6076,656,4.2080954519,10.6707317073,393.0
1648,node,495167286,46.723836,6.531304,Migros,supermarket,,,,POINT (6.531304 46.723836),801,Orbe,5757,7018,582.4066390041,32.3881447706,4678.0
1649,node,529596135,46.7309407,6.530966,,supermarket,,,,POINT (6.530966 46.7309407),801,Orbe,5757,7018,582.4066390041,32.3881447706,4678.0
1650,node,496145119,46.967147,8.5848981,,supermarket,,,,POINT (8.5848981 46.967147),503,Seelisberg,1215,678,51.0158013544,15.9292035398,262.0
1651,node,564647906,46.9756139,8.5835067,,supermarket,Seelisberg,3,6377.0,POINT (8.5835067 46.9756139),503,Seelisberg,1215,678,51.0158013544,15.9292035398,262.0
1652,node,7972591489,46.9754562,8.5832528,,supermarket,Seelisberg,3,6377.0,POINT (8.5832528 46.9754562),503,Seelisberg,1215,678,51.0158013544,15.9292035398,262.0
1653,node,497729458,47.6015825,9.0007105,Coop,supermarket,,,,POINT (9.0007105 47.6015825),1086,Müllheim,4831,3003,343.5926773455,17.6157176157,1206.0
1654,node,497729467,47.6032029,9.0050386,Volg,supermarket,Müllheim Dorf,18,8555.0,POINT (9.0050386 47.6032029),1086,Müllheim,4831,3003,343.5926773455,17.6157176157,1206.0
1655,node,500060387,47.5553188,7.7977519,Migros,supermarket,Rheinfelden,3,4310.0,POINT (7.7977519 47.5553188),596,Rheinfelden,4258,13503,841.8329177057,32.4150188847,8286.0
1656,node,4703154878,47.552088,7.786652399999999,Coop,supermarket,,,,POINT (7.786652399999999 47.552088),596,Rheinfelden,4258,13503,841.8329177057,32.4150188847,8286.0
1657,node,505817243,46.4706808,6.8807722,,supermarket,Saint-Légier-La Chiésaz,51b,1806.0,POINT (6.8807722 46.4706808),635,Saint-Légier-La Chiésaz,5888,5247,345.8800263678,23.9565465981,2698.0
1658,node,506053167,46.8522999,9.5346368,Coop,supermarket,Chur,36,7000.0,POINT (9.5346368 46.8522999),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1659,node,506053168,46.8525288,9.53171,,supermarket,,,,POINT (9.53171 46.8525288),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1660,node,506065975,46.8516483,9.5275214,Migros,supermarket,Chur,28,7000.0,POINT (9.5275214 46.8516483),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1661,node,3292087340,46.8460758,9.5137281,Migros,supermarket,Chur,1,7000.0,POINT (9.5137281 46.8460758),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1662,node,3441584841,46.8591033,9.5378299,,supermarket,Chur,80,7000.0,POINT (9.5378299 46.8591033),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1663,node,3843591896,46.8603387,9.5335116,Denner,supermarket,,,,POINT (9.5335116 46.8603387),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1664,node,4166124099,46.8517473,9.5127754,Aldi,supermarket,,,,POINT (9.5127754 46.8517473),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1665,node,4550578792,46.8365226,9.5588684,,supermarket,,37,7026.0,POINT (9.5588684 46.8365226),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1666,node,4599739665,46.8466962,9.5079447,Coop,supermarket,,,,POINT (9.5079447 46.8466962),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1667,node,4832370695,46.8536107,9.514712,Lidl,supermarket,Chur,34,7000.0,POINT (9.514712 46.8536107),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1668,node,6010836383,46.8714286,9.5348387,Migros,supermarket,,,,POINT (9.5348387 46.8714286),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1669,node,6102728598,46.8591456,9.5268711,Coop,supermarket,,,,POINT (9.5268711 46.8591456),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1670,node,7415796640,46.8504177,9.513208,Denner,supermarket,,,,POINT (9.513208 46.8504177),258,Chur,3901,37082,683.6651917404,20.2982579149,33020.0
1671,node,508690458,47.2339205,7.6552738,VOI Migros Partner,supermarket,Wangen an der Aare,14,3380.0,POINT (7.6552738 47.2339205),1571,Wangen an der Aare,992,2321,444.6360153257,15.3813011633,1117.0
1672,node,9476419759,47.2279576,7.65201,,supermarket,Wangen an der Aare,5,3380.0,POINT (7.65201 47.2279576),1571,Wangen an der Aare,992,2321,444.6360153257,15.3813011633,1117.0
1673,node,520504908,47.4395689,9.2674615,,supermarket,,,,POINT (9.2674615 47.4395689),1398,Andwil (SG),3441,1999,316.7987321712,6.2031015508,574.0
1674,node,523303579,47.0637281,7.0966461,,supermarket,,,,POINT (7.0966461 47.0637281),1327,La Neuveville,723,3756,553.982300885,17.6783812567,1522.0
1675,node,5586589664,47.0618721,7.0885456,,supermarket,,20,2520.0,POINT (7.0885456 47.0618721),1327,La Neuveville,723,3756,553.982300885,17.6783812567,1522.0
1676,node,528393203,46.0830161,6.9757216,Proxi,supermarket,,,,POINT (6.9757216 46.0830161),416,Finhaut,6214,372,16.3014899211,32.2580645161,111.0
1677,node,533620614,47.3574037,9.2847714,,supermarket,,,,POINT (9.2847714 47.3574037),1331,Waldstatt,3007,1817,269.1851851852,11.7226197028,980.0
1678,node,540988144,47.4693583,7.5955183,Coop,supermarket,Aesch,95,4147.0,POINT (7.5955183 47.4693583),1234,Aesch (BL),2761,10356,1399.4594594595,25.2993433758,5724.0
1679,node,540988152,47.4691204,7.5954926,Migros,supermarket,Aesch BL,95,4147.0,POINT (7.5954926 47.4691204),1234,Aesch (BL),2761,10356,1399.4594594595,25.2993433758,5724.0
1680,node,9013364717,47.4683416,7.5973956,Denner,supermarket,,,,POINT (7.5973956 47.4683416),1234,Aesch (BL),2761,10356,1399.4594594595,25.2993433758,5724.0
1681,node,544246178,47.2941009,8.2442351,Migros,supermarket,Fahrwangen,12,5615.0,POINT (8.2442351 47.2941009),1600,Fahrwangen,4196,2280,568.578553616,23.6403508772,855.0
1682,node,7313148740,47.2952561,8.2421748,,supermarket,,,,POINT (8.2421748 47.2952561),1600,Fahrwangen,4196,2280,568.578553616,23.6403508772,855.0
1683,node,546676780,47.4393236,8.4412764,Spar,supermarket,,,,POINT (8.4412764 47.4393236),1684,Dällikon,84,4177,926.1640798226,29.3512090017,2752.0
1684,node,546884750,47.4016795,8.0444212,VOI Migros Partner,supermarket,Rombach,4,5022.0,POINT (8.0444212 47.4016795),817,Küttigen,4008,6268,526.7226890756,15.9221442246,1413.0
1685,node,574322629,47.4150696,8.0479275,,supermarket,,,,POINT (8.0479275 47.4150696),817,Küttigen,4008,6268,526.7226890756,15.9221442246,1413.0
1686,node,559763142,47.2426184,8.4959786,,supermarket,,,,POINT (8.4959786 47.2426184),1368,Rifferswil,12,1129,173.425499232,10.71744907,250.0
1687,node,563266352,47.3607697,7.9963847,,supermarket,,,,POINT (7.9963847 47.3607697),1463,Gretzenbach,2576,2779,476.6723842196,24.9370277078,875.0
1688,node,3805543771,47.3586944,7.9899797,Denner,supermarket,,,,POINT (7.9899797 47.3586944),1463,Gretzenbach,2576,2779,476.6723842196,24.9370277078,875.0
1689,node,3805543773,47.3583355,7.9902822,,supermarket,Gretzenbach,,,POINT (7.9902822 47.3583355),1463,Gretzenbach,2576,2779,476.6723842196,24.9370277078,875.0
1690,node,4459621658,47.358989,7.9909656,Lidl,supermarket,,16,,POINT (7.9909656 47.358989),1463,Gretzenbach,2576,2779,476.6723842196,24.9370277078,875.0
1691,node,563266405,47.3734298,8.0017439,Coop,supermarket,,,,POINT (8.0017439 47.3734298),1851,Schönenwerd,2583,4966,1338.5444743935,37.6761981474,2220.0
1692,node,2401239033,47.3733668,8.0031319,Migros,supermarket,Schönenwerd,14,5012.0,POINT (8.0031319 47.3733668),1851,Schönenwerd,2583,4966,1338.5444743935,37.6761981474,2220.0
1693,node,563992879,47.5117624,8.4778656,,supermarket,,,,POINT (8.4778656 47.5117624),1431,Neerach,88,3175,525.6622516556,13.3228346457,641.0
1694,node,1851658783,47.5117514,8.4777798,,supermarket,,,,POINT (8.4777798 47.5117514),1431,Neerach,88,3175,525.6622516556,13.3228346457,641.0
1695,node,566741038,47.0205148,7.4980778,,supermarket,,,,POINT (7.4980778 47.0205148),1250,Urtenen-Schönbühl,551,6317,878.5813630042,19.3604559126,4422.0
1696,node,567438441,47.0206799,7.5002265,,supermarket,,,,POINT (7.5002265 47.0206799),1250,Urtenen-Schönbühl,551,6317,878.5813630042,19.3604559126,4422.0
1697,node,942559640,47.0184251,7.5007399,,supermarket,,,,POINT (7.5007399 47.0184251),1250,Urtenen-Schönbühl,551,6317,878.5813630042,19.3604559126,4422.0
1698,node,568021839,46.9979566,7.4603159,Aldi,supermarket,Zollikofen,160,3052.0,POINT (7.4603159 46.9979566),1542,Zollikofen,361,10471,1942.6716141002,23.4934581224,7690.0
1699,node,601508844,46.9933627,7.4569972,Migros,supermarket,,,,POINT (7.4569972 46.9933627),1542,Zollikofen,361,10471,1942.6716141002,23.4934581224,7690.0
1700,node,601509797,46.9931313,7.4569128,Denner,supermarket,,,,POINT (7.4569128 46.9931313),1542,Zollikofen,361,10471,1942.6716141002,23.4934581224,7690.0
1701,node,601509798,46.9971474,7.4587272,,supermarket,Zollikofen,1,3052.0,POINT (7.4587272 46.9971474),1542,Zollikofen,361,10471,1942.6716141002,23.4934581224,7690.0
1702,node,6436640481,47.000093,7.4614463,,supermarket,,,,POINT (7.4614463 47.000093),1542,Zollikofen,361,10471,1942.6716141002,23.4934581224,7690.0
1703,node,569160130,47.322413,8.6602514,Volg,supermarket,,,,POINT (8.6602514 47.322413),656,Maur,195,10468,708.7339201083,21.5036301108,2212.0
1704,node,643000290,47.3393843,8.6716009,,supermarket,Maur,11,8124.0,POINT (8.6716009 47.3393843),656,Maur,195,10468,708.7339201083,21.5036301108,2212.0
