,Url_Short,Offer_Id,Scrape_Dt,Type,Price,HP,Init_Regist,Mileage,Fuel_Type,Transmission,Dealer_Name,Dealer_PLZ,Dealer_City,Dealer_Street_House_Nr,Dealer_Telnr,Init_Regist_MY,Init_Regist_Month,Init_Regist_Year,Init_Regist_Dt,Make,Mileage_num,HP_num,Price_num,Price_per_HP
1993,https://www.autoscout24.ch/7153023,7153023,2020_03_06 00:28:12,NISSAN Juke 1.6 DIG-T tekna 4x4 Xtronic M-CVT (SUV / Geländewagen),CHF 9'900.–,190 PS,7.2011,104'950 km,Benzin,Automat stufenlos,***confidential***,1618,Châtel-St-Denis,"Route de la Frasse, 515",***confidential***,7.2011,7.0,2011.0,2011-07,NISSAN,104950,190,9900,52.1
1994,https://www.autoscout24.ch/7109959,7109959,2020_03_06 00:30:34,BMW 325i Cabriolet (Cabriolet),CHF 22'900.–,218 PS,11.2011,71'500 km,Benzin,Schaltgetriebe manuell,***confidential***,8280,Kreuzlingen,Lärchenstrasse 41,***confidential***,11.2011,11.0,2011.0,2011-11,BMW,71500,218,22900,105.0
1995,https://www.autoscout24.ch/6900837,6900837,2020_03_06 00:37:15,CHEVROLET CAMARO 350 SS/RS 1971 Veteranenfahrzeug (Coupé),CHF 45'000.–,330 PS,3.1972,110'000 km,Benzin,Automat,***confidential***,5443,Niederrohrdorf,"Loonstrasse, 22",***confidential***,3.1972,3.0,1972.0,1972-03,CHEVROLET,110000,330,45000,136.4
1996,https://www.autoscout24.ch/7419303,7419303,2020_03_06 00:38:24,BMW X1 xDrive 25d Steptronic (SUV / Geländewagen),CHF 24'950.–,231 PS,8.2016,99'500 km,Diesel,Automat sequentiell,***confidential***,1225,Chêne Bourg,36 rue Peillonex,***confidential***,8.2016,8.0,2016.0,2016-08,BMW,99500,231,24950,108.0
1997,https://www.autoscout24.ch/4940795,4940795,2020_03_06 00:38:36,BMW X1 xDrive 25d Steptronic (SUV / Geländewagen),CHF 22'800.–,218 PS,12.2012,57'000 km,Diesel,Automat sequentiell,***confidential***,1217,Meyrin,1217 Meyrin,***confidential***,12.2012,12.0,2012.0,2012-12,BMW,57000,218,22800,104.6
1998,https://www.autoscout24.ch/7444654,7444654,2020_03_06 00:40:18,MERCEDES-BENZ A 250 Style 7G-DCT (Limousine),CHF 18'500.–,211 PS,10.2012,81'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,9493,Mauren,Steinbösstrasse 1,***confidential***,10.2012,10.0,2012.0,2012-10,MERCEDES-BENZ,81000,211,18500,87.7
1999,https://www.autoscout24.ch/7072770,7072770,2020_03_06 00:45:35,PORSCHE 911 Cabrio Carrera 4S (Cabriolet),CHF 37'500.–,355 PS,4.2008,114'000 km,Benzin,Schaltgetriebe manuell,***confidential***,6830,Chiasso,Via Valdani 3,***confidential***,4.2008,4.0,2008.0,2008-04,PORSCHE,114000,355,37500,105.6
2000,https://www.autoscout24.ch/7240985,7240985,2020_03_06 00:46:19,HUMMER H3 3.7 Luxury Automatic (SUV / Geländewagen),CHF 19'000.–,245 PS,3.2007,85'000 km,Benzin,Automat,***confidential***,9500,Wil,Hubstrasse 55a,***confidential***,3.2007,3.0,2007.0,2007-03,HUMMER,85000,245,19000,77.6
2001,https://www.autoscout24.ch/7451043,7451043,2020_03_06 00:46:24,HUMMER H3 3.7 Standard Automatic (SUV / Geländewagen),CHF 12'400.–,245 PS,11.2008,142'000 km,Benzin,Automat,***confidential***,8152,Glattbrugg,Müllackerstrasse 32,***confidential***,11.2008,11.0,2008.0,2008-11,HUMMER,142000,245,12400,50.6
2002,https://www.autoscout24.ch/7131179,7131179,2020_03_06 00:51:24,MAZDA 3 2.3 16V DISI Turbo MPS (Limousine),CHF 15'750.–,260 PS,6.2013,59'000 km,Benzin,Schaltgetriebe manuell,***confidential***,3661,Uetendorf,Dorfstrasse 27b,***confidential***,6.2013,6.0,2013.0,2013-06,MAZDA,59000,260,15750,60.6
2003,https://www.autoscout24.ch/7304705,7304705,2020_03_06 00:59:04,PORSCHE Macan S Diesel PDK (SUV / Geländewagen),CHF 46'990.–,258 PS,6.2014,54'500 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,1203,Geneve,1203 Geneve,***confidential***,6.2014,6.0,2014.0,2014-06,PORSCHE,54500,258,46990,182.1
2004,https://www.autoscout24.ch/7466323,7466323,2020_03_06 01:03:38,BMW X1 xDrive 20i Sport Line Steptronic (SUV / Geländewagen),CHF 34'500.–,192 PS,1.2018,20'100 km,Benzin,Automat sequentiell,***confidential***,9494,Schaan,0,***confidential***,1.2018,1.0,2018.0,2018-01,BMW,20100,192,34500,179.7
2005,https://www.autoscout24.ch/7364242,7364242,2020_03_06 01:09:15,VW Golf 1.2 TSI Comfortline (Limousine),CHF 8'000.–,85 PS,2.2014,128'000 km,Benzin,Schaltgetriebe manuell,***confidential***,6616,Losone,6616 Losone,***confidential***,2.2014,2.0,2014.0,2014-02,VW,128000,85,8000,94.1
2006,https://www.autoscout24.ch/7471058,7471058,2020_03_06 01:10:14,FIAT 500 1.4 16V Sport (Kleinwagen),CHF 3'500.–,100 PS,7.2008,178'000 km,Benzin,Schaltgetriebe manuell,***confidential***,2300,La Chaux deFonds,Croix fédérale 44,***confidential***,7.2008,7.0,2008.0,2008-07,FIAT,178000,100,3500,35.0
2007,https://www.autoscout24.ch/7407038,7407038,2020_03_06 01:13:54,FORD Focus 2.5 Turbo ST (Limousine),CHF 10'500.–,226 PS,11.2007,127'325 km,Benzin,Schaltgetriebe manuell,***confidential***,6460,Altdorf,Seedorferstrasse 50,***confidential***,11.2007,11.0,2007.0,2007-11,FORD,127325,226,10500,46.5
2008,https://www.autoscout24.ch/7387412,7387412,2020_03_06 01:13:57,FORD Focus 2.5 Turbo ST (Limousine),CHF 14'500.–,226 PS,7.2009,125'900 km,Benzin,Schaltgetriebe manuell,***confidential***,6033,Buchrain,6033 Buchrain,***confidential***,7.2009,7.0,2009.0,2009-07,FORD,125900,226,14500,64.2
2009,https://www.autoscout24.ch/7385802,7385802,2020_03_06 01:13:59,FORD Focus 2.5 Turbo ST (Limousine),CHF 5'790.–,226 PS,8.2007,159'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8309,Nürensdorf,Hatzenbühlstr. 32,***confidential***,8.2007,8.0,2007.0,2007-08,FORD,159000,226,5790,25.6
2010,https://www.autoscout24.ch/7173319,7173319,2020_03_06 01:25:49,VOLVO V90 D5 AWD Inscription (Kombi),CHF 37'100.–,235 PS,1.2017,56'500 km,Diesel,Automat sequentiell,***confidential***,8953,Dietikon,8953 Dietikon,***confidential***,1.2017,1.0,2017.0,2017-01,VOLVO,56500,235,37100,157.9
2011,https://www.autoscout24.ch/7449355,7449355,2020_03_06 01:26:33,PEUGEOT 206 1.4 (XT) Premium (Kleinwagen),CHF 1'200.–,75 PS,12.2003,184'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1470,Fribourg,1470 Fribourg,***confidential***,12.2003,12.0,2003.0,2003-12,PEUGEOT,184000,75,1200,16.0
2012,https://www.autoscout24.ch/7453169,7453169,2020_03_06 01:31:41,PEUGEOT 106 1.6 GTI (Kleinwagen),CHF 6'500.–,119 PS,3.2,120'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1227,Les Acacias,Rue Boissonnas 20,***confidential***,3.2,3.0,2000.0,2000-03,PEUGEOT,120000,119,6500,54.6
2013,https://www.autoscout24.ch/7060674,7060674,2020_03_06 01:33:54,FORD MUSTANG 5.0 GT V8 (Coupé),CHF 21'800.–,420 PS,2.2011,54'000 km,Benzin,Automatik-Getriebe,***confidential***,8374,Oberwangen,Fischingerstrasse 36,***confidential***,2.2011,2.0,2011.0,2011-02,FORD,54000,420,21800,51.9
2014,https://www.autoscout24.ch/7435016,7435016,2020_03_06 01:35:45,BMW Z4 3.0i Roadster (Cabriolet),CHF 12'900.–,231 PS,4.2003,105'000 km,Benzin,Schaltgetriebe manuell,***confidential***,9524,Zuzwil,Mettlenstrasse 2c,***confidential***,4.2003,4.0,2003.0,2003-04,BMW,105000,231,12900,55.8
2015,https://www.autoscout24.ch/6458059,6458059,2020_03_06 01:36:21,MERCEDES-BENZ CLS Shooting Brake 63 AMG S 4Matic Speedshift MCT (Kombi),CHF 64'500.–,585 PS,8.2015,51'500 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8222,Beringen,Neugrüthalde 56,***confidential***,8.2015,8.0,2015.0,2015-08,MERCEDES-BENZ,51500,585,64500,110.3
2016,https://www.autoscout24.ch/6939478,6939478,2020_03_06 01:36:28,MERCEDES-BENZ CUOPÉ (Coupé),CHF 32'000.–,140 PS,4.1969,184'000 km,Benzin,Automat,***confidential***,8153,Rümlang,Katzenrütistrasse 315,***confidential***,4.1969,4.0,1969.0,1969-04,MERCEDES-BENZ,184000,140,32000,228.6
2017,https://www.autoscout24.ch/7417699,7417699,2020_03_06 01:41:56,FORD Ranger Wildtrak 3.2 TDCi 4x4 (Pick-up),CHF 27'500.–,200 PS,4.2015,76'000 km,Diesel,Automatik-Getriebe,***confidential***,6210,Sursee,Haselwart 16,***confidential***,4.2015,4.0,2015.0,2015-04,FORD,76000,200,27500,137.5
2018,https://www.autoscout24.ch/7450861,7450861,2020_03_06 01:42:03,FORD Ranger Wildtrak 3.2 TDCi 4x4 A (Pick-up),CHF 35'900.–,200 PS,12.2017,30'000 km,Diesel,Automat,***confidential***,1957,Ardon,Simplon 15,***confidential***,12.2017,12.0,2017.0,2017-12,FORD,30000,200,35900,179.5
2019,https://www.autoscout24.ch/7441891,7441891,2020_03_06 01:43:01,AUDI Q3 45 TFSI advanced quattro S-tronic (SUV / Geländewagen),CHF 52'900.–,230 PS,3.2019,8'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,3960,Sierre,3960 Sierre,***confidential***,3.2019,3.0,2019.0,2019-03,AUDI,8000,230,52900,230.0
2020,https://www.autoscout24.ch/6923713,6923713,2020_03_06 01:47:59,MERCEDES-BENZ C 400 AMG Line 4Matic 7G-Tronic (Kombi),CHF 35'299.–,333 PS,12.2015,51'000 km,Benzin,Automat sequentiell,***confidential***,9323,Steinach,Böllentretter 15,***confidential***,12.2015,12.0,2015.0,2015-12,MERCEDES-BENZ,51000,333,35299,106.0
2021,https://www.autoscout24.ch/7261412,7261412,2020_03_06 01:49:02,RENAULT Captur 1.2 T 16V Intens EDC (SUV / Geländewagen),CHF 19'600.–,120 PS,8.2018,10'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8500,Frauenfeld,Lachenackerstr. 12,***confidential***,8.2018,8.0,2018.0,2018-08,RENAULT,10000,120,19600,163.3
2022,https://www.autoscout24.ch/7297926,7297926,2020_03_06 01:49:55,SUBARU XV 2.0 Swiss Two AWD CVT (SUV / Geländewagen),CHF 11'200.–,150 PS,8.2013,142'000 km,Benzin,"Automat stufenlos, sequentiell",***confidential***,8808,Pfäffikon,Ringstrasse 11,***confidential***,8.2013,8.0,2013.0,2013-08,SUBARU,142000,150,11200,74.7
2023,https://www.autoscout24.ch/7421943,7421943,2020_03_06 01:52:49,VW Sharan 2.0 TSI Highline DSG (Kompaktvan / Minivan),CHF 14'900.–,200 PS,3.2012,126'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8444,Henggart,Bahnstrasse 8b,***confidential***,3.2012,3.0,2012.0,2012-03,VW,126000,200,14900,74.5
2024,https://www.autoscout24.ch/7410471,7410471,2020_03_06 01:56:22,FIAT Punto 1.2 Pop Star (Kleinwagen),CHF 3'000.–,70 PS,12.2013,87'981 km,Benzin,Schaltgetriebe manuell,***confidential***,4133,Pratteln,Bahnhofplatz 2,***confidential***,12.2013,12.0,2013.0,2013-12,FIAT,87981,70,3000,42.9
2025,https://www.autoscout24.ch/7283608,7283608,2020_03_06 01:56:45,FIAT Punto 1.2 Swiss (Kleinwagen),CHF 1'400.–,60 PS,5.2005,128'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8916,Jonen,Bernerweg 2,***confidential***,5.2005,5.0,2005.0,2005-05,FIAT,128000,60,1400,23.3
2026,https://www.autoscout24.ch/7009203,7009203,2020_03_06 01:57:51,BMW 335 335i xDrive Touring Pack M (Kombi),CHF 26'900.–,306 PS,1.2015,95'000 km,Benzin,Automat sequentiell,***confidential***,2000,NEUCHATEL,Chemin de Trois Portes,***confidential***,1.2015,1.0,2015.0,2015-01,BMW,95000,306,26900,87.9
2027,https://www.autoscout24.ch/7422006,7422006,2020_03_06 02:00:27,AUDI Q7 3.0 TDI ultra quattro tiptronic (SUV / Geländewagen),CHF 55'600.–,218 PS,4.2017,34'700 km,Diesel,Automat sequentiell,***confidential***,1066,Epalinges,1066 Epalinges,***confidential***,4.2017,4.0,2017.0,2017-04,AUDI,34700,218,55600,255.0
2028,https://www.autoscout24.ch/7387145,7387145,2020_03_06 02:00:32,AUDI Q7 3.0 TDI ultra quattro tiptronic (SUV / Geländewagen),CHF 62'500.–,272 PS,6.2018,30'000 km,Diesel,Automat sequentiell,***confidential***,3506,Grosshöchstetten,Buchenweg,***confidential***,6.2018,6.0,2018.0,2018-06,AUDI,30000,272,62500,229.8
2029,https://www.autoscout24.ch/7399184,7399184,2020_03_06 02:02:43,MERCEDES-BENZ E 63 AMG S Edition 1 4Matic Speedshift MCT (Limousine),CHF 115'000.–,612 PS,3.2018,39'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8906,Bonnstetten,8906 Bonnstetten,***confidential***,3.2018,3.0,2018.0,2018-03,MERCEDES-BENZ,39000,612,115000,187.9
2030,https://www.autoscout24.ch/7469399,7469399,2020_03_06 07:10:31,VW T5 Caravelle Trendline 2.0 TDI CR (Bus),CHF 24'900.–,180 PS,3.2015,63'000 km,Diesel,Schaltgetriebe manuell,***confidential***,8807,Freienbach,Rietstrasse 4,***confidential***,3.2015,3.0,2015.0,2015-03,VW,63000,180,24900,138.3
2031,https://www.autoscout24.ch/7413190,7413190,2020_03_06 07:10:33,VW T5 Caravelle Trendline 2.0 TDI CR BMT (Bus),CHF 21'900.–,114 PS,6.2015,149'000 km,Diesel,Schaltgetriebe manuell,***confidential***,6210,Sursee,Kottenstrasse 4,***confidential***,6.2015,6.0,2015.0,2015-06,VW,149000,114,21900,192.1
2032,https://www.autoscout24.ch/7408779,7408779,2020_03_06 07:10:39,VW T5 Hoch & Lang (Kompaktvan / Minivan),CHF 27'999.–,140 PS,6.2015,80'000 km,Diesel,Schaltgetriebe manuell,***confidential***,7260,Davos Dorf,Flüelapassstrasse 17,***confidential***,6.2015,6.0,2015.0,2015-06,VW,80000,140,27999,200.0
2033,https://www.autoscout24.ch/7195353,7195353,2020_03_06 07:20:03,FIAT 500 1.3 JTD Lounge (Limousine),CHF 6'900.–,95 PS,4.2015,96'000 km,Diesel,Schaltgetriebe manuell,***confidential***,3270,Aarberg,Blütenweg 4,***confidential***,4.2015,4.0,2015.0,2015-04,FIAT,96000,95,6900,72.6
2034,https://www.autoscout24.ch/7106116,7106116,2020_03_06 07:24:45,VW T5 Caravelle Comfortline 2.0 TDI CR 4Motion (Bus),CHF 19'900.–,180 PS,7.2012,167'144 km,Diesel,Schaltgetriebe manuell,***confidential***,5137,Hettenschwil,"Mühleweg,2",***confidential***,7.2012,7.0,2012.0,2012-07,VW,167144,180,19900,110.6
2035,https://www.autoscout24.ch/7211620,7211620,2020_03_06 07:24:58,VW T5 Caravelle Comfortline 2.0 TDI CR 4Motion DSG (Bus),CHF 33'500.–,180 PS,7.2014,56'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,9496,Balzers,9496 Balzers,***confidential***,7.2014,7.0,2014.0,2014-07,VW,56000,180,33500,186.1
2036,https://www.autoscout24.ch/7370049,7370049,2020_03_06 07:25:12,VW T5 Caravelle Comfortline 2.0 TSI 4Motion DSG (Bus),CHF 35'000.–,204 PS,8.2013,30'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,7563,Samnaun-Dorf,Votlasstrasse 10,***confidential***,8.2013,8.0,2013.0,2013-08,VW,30000,204,35000,171.6
2037,https://www.autoscout24.ch/7183771,7183771,2020_03_06 07:27:43,LAND ROVER Range Rover Evoque 2.0 Si4 Dynamic Spirit AT6 (SUV / Geländewagen),CHF 29'000.–,241 PS,4.2013,79'000 km,Benzin,Automat sequentiell,***confidential***,2013,Colombier,chemin des Sources 6,***confidential***,4.2013,4.0,2013.0,2013-04,LAND,79000,241,29000,120.3
2038,https://www.autoscout24.ch/7443022,7443022,2020_03_06 07:28:00,LAND ROVER Range Rover Evoque 2.0 Si4 HSE Dynamic AT9 (SUV / Geländewagen),CHF 33'500.–,241 PS,11.2015,68'000 km,Benzin,Automat sequentiell,***confidential***,2710,Tavannes,2710 Tavannes,***confidential***,11.2015,11.0,2015.0,2015-11,LAND,68000,241,33500,139.0
2039,https://www.autoscout24.ch/7368241,7368241,2020_03_06 07:29:36,DS AUTOMOBILES DS3 1.6 THP Racing (Kleinwagen),CHF 11'400.–,207 PS,1.2014,59'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1167,Lussy-sur-morges,Rte de Villars 1,***confidential***,1.2014,1.0,2014.0,2014-01,DS,59000,207,11400,55.1
2040,https://www.autoscout24.ch/7448542,7448542,2020_03_06 07:31:43,PEUGEOT 807 2.0 16V (ST) Family+ (Kompaktvan / Minivan),CHF 3'650.–,140 PS,11.2006,149'000 km,Benzin,Schaltgetriebe manuell,***confidential***,3636,Forst,Allmid 17,***confidential***,11.2006,11.0,2006.0,2006-11,PEUGEOT,149000,140,3650,26.1
2041,https://www.autoscout24.ch/7292264,7292264,2020_03_06 07:33:23,MERCEDES-BENZ A 200 Night Star 7G-DCT (Limousine),CHF 21'000.–,156 PS,12.2015,62'500 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,3280,Murten,Merlachfeld 118,***confidential***,12.2015,12.0,2015.0,2015-12,MERCEDES-BENZ,62500,156,21000,134.6
2043,https://www.autoscout24.ch/7408062,7408062,2020_03_06 07:40:38,FERRARI California 3.9 V8 T (Cabriolet),CHF 139'500.–,560 PS,4.2016,41'500 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8852,Altendorf,Steinegghof 2,***confidential***,4.2016,4.0,2016.0,2016-04,FERRARI,41500,560,139500,249.1
2044,https://www.autoscout24.ch/7380483,7380483,2020_03_06 07:43:11,AUDI A4 Avant 3.0 V6 TDI quattro (Kombi),CHF 6'000.–,204 PS,1.2006,286'560 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,3144,Gasel,Gasel bahnhof,***confidential***,1.2006,1.0,2006.0,2006-01,AUDI,286560,204,6000,29.4
2045,https://www.autoscout24.ch/7331424,7331424,2020_03_06 07:43:16,AUDI A4 Avant 3.0 V6 TDI quattro (Kombi),CHF 6'500.–,277 PS,6.2006,247'000 km,Diesel,Automat,***confidential***,7215,Fanas,"Curtinalstrasse, 3",***confidential***,6.2006,6.0,2006.0,2006-06,AUDI,247000,277,6500,23.5
2046,https://www.autoscout24.ch/5955395,5955395,2020_03_06 07:43:30,AUDI A4 Avant 3.0TDI Quattro S-Line (Kombi),CHF 15'000.–,234 PS,4.2006,83'500 km,Diesel,Automat,***confidential***,8057,Zürich,Seminarstrasse 33,***confidential***,4.2006,4.0,2006.0,2006-04,AUDI,83500,234,15000,64.1
2047,https://www.autoscout24.ch/7163031,7163031,2020_03_06 09:17:03,VW T2 Caravelle (Bus),CHF 7'600.–,95 PS,2.1986,250'000 km,Benzin,Schaltgetriebe manuell,***confidential***,3627,Heimberg,Rosenweg 8,***confidential***,2.1986,2.0,1986.0,1986-02,VW,250000,95,7600,80.0
2048,https://www.autoscout24.ch/7363830,7363830,2020_03_06 15:49:07,LEXUS RX 450h Diamond AWD Automatic (SUV / Geländewagen),CHF 27'500.–,250 PS,1.2015,71'000 km,Voll-Hybrid Benzin/Elektro,Automat stufenlos,***confidential***,1845,Noville,1845 Noville,***confidential***,1.2015,1.0,2015.0,2015-01,LEXUS,71000,250,27500,110.0
2049,https://www.autoscout24.ch/7458583,7458583,2020_03_06 15:49:27,LEXUS RX 450h diamond F-Sport AWD CVT (SUV / Geländewagen),CHF 57'500.–,313 PS,12.2017,28'800 km,Voll-Hybrid Benzin/Elektro,Automat stufenlos,***confidential***,6340,Baar,Früebergstrasse 28,***confidential***,12.2017,12.0,2017.0,2017-12,LEXUS,28800,313,57500,183.7
2050,https://www.autoscout24.ch/7408535,7408535,2020_03_06 15:49:34,LEXUS RX 450h Edition AWD Automatic (SUV / Geländewagen),CHF 14'300.–,250 PS,1.201,219'238 km,Voll-Hybrid Benzin/Elektro,Automat stufenlos,***confidential***,8046,Zürich,"Schwandenholzstrasse, 258",***confidential***,1.201,1.0,2010.0,2010-01,LEXUS,219238,250,14300,57.2
2051,https://www.autoscout24.ch/7296468,7296468,2020_03_06 15:50:26,VOLVO XC60 T6 AWD Summum R-Design Geartronic (SUV / Geländewagen),CHF 28'000.–,304 PS,2.2015,99'600 km,Benzin,Automat,***confidential***,2822,Courroux,Rue de l'Eglise 15,***confidential***,2.2015,2.0,2015.0,2015-02,VOLVO,99600,304,28000,92.1
2052,https://www.autoscout24.ch/7407985,7407985,2020_03_06 15:56:10,MINI Cooper (Kleinwagen),CHF 6'750.–,120 PS,3.2007,66'000 km,Benzin,Schaltgetriebe manuell,***confidential***,3011,Bern,-,***confidential***,3.2007,3.0,2007.0,2007-03,MINI,66000,120,6750,56.2
2053,https://www.autoscout24.ch/7404466,7404466,2020_03_06 15:56:13,MINI Cooper (Limousine),CHF 7'200.–,120 PS,6.2007,124'000 km,Benzin,Automat,***confidential***,5034,Suhr,Tramstrasse 129,***confidential***,6.2007,6.0,2007.0,2007-06,MINI,124000,120,7200,60.0
2054,https://www.autoscout24.ch/7066888,7066888,2020_03_06 15:57:07,FIAT Punto Evo 1.4 16V Dynamic (Kleinwagen),CHF 3'950.–,105 PS,5.2011,125'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8174,Stadel,Bergstrasse 20,***confidential***,5.2011,5.0,2011.0,2011-05,FIAT,125000,105,3950,37.6
2055,https://www.autoscout24.ch/7388866,7388866,2020_03_06 15:57:50,TOYOTA Avensis 2.2D-4 D CleanPower Linea Sol Sedan (Limousine),CHF 5'500.–,177 PS,12.2005,152'000 km,Diesel,Schaltgetriebe manuell,***confidential***,8047,Zürich,Albisriederstrasse 300,***confidential***,12.2005,12.0,2005.0,2005-12,TOYOTA,152000,177,5500,31.1
2056,https://www.autoscout24.ch/7293929,7293929,2020_03_06 15:59:57,MERCEDES-BENZ GLC 250 d AMG Line 4Matic 9G-Tronic (SUV / Geländewagen),CHF 43'900.–,204 PS,7.2017,63'000 km,Diesel,Automat sequentiell,***confidential***,8107,Buchs,Mülibachstrasse 66,***confidential***,7.2017,7.0,2017.0,2017-07,MERCEDES-BENZ,63000,204,43900,215.2
2057,https://www.autoscout24.ch/7404292,7404292,2020_03_06 16:02:34,AUDI S5 Coupé 4.2 FSI quattro tiptronic (Coupé),CHF 18'500.–,353 PS,6.2008,124'000 km,Benzin,Automat sequentiell,***confidential***,5400,Baden,Neuenhoferstrasse 99,***confidential***,6.2008,6.0,2008.0,2008-06,AUDI,124000,353,18500,52.4
2058,https://www.autoscout24.ch/7160306,7160306,2020_03_06 16:02:41,AUDI S5 Coupé 4.2 FSI quattro tiptronic (Coupé),CHF 13'900.–,353 PS,10.2008,129'999 km,Benzin,Automat,***confidential***,2922,Courchavon,Les champs devant la Ville 141,***confidential***,10.2008,10.0,2008.0,2008-10,AUDI,129999,353,13900,39.4
2059,https://www.autoscout24.ch/7119455,7119455,2020_03_06 16:02:43,AUDI S5 Coupé 4.2 FSI quattro tiptronic (Coupé),CHF 19'900.–,353 PS,10.2008,87'000 km,Benzin,Automat,***confidential***,8155,Niederhasli,8155 Niederhasli,***confidential***,10.2008,10.0,2008.0,2008-10,AUDI,87000,353,19900,56.4
2060,https://www.autoscout24.ch/7358223,7358223,2020_03_06 16:03:34,BMW X6 xDrive 35i Steptronic (SUV / Geländewagen),CHF 14'500.–,306 PS,7.2009,210'000 km,Benzin,Automat,***confidential***,5525,Fischbach-Göslikon,Bremgarterstrasse 8,***confidential***,7.2009,7.0,2009.0,2009-07,BMW,210000,306,14500,47.4
2061,https://www.autoscout24.ch/7459058,7459058,2020_03_06 16:08:49,VW T5 2.0 TDI BMT Champion 4Motion (Bus),CHF 23'900.–,140 PS,2.2012,94'000 km,Diesel,Schaltgetriebe manuell,***confidential***,4536,Attiswil,Bergstrasse 4,***confidential***,2.2012,2.0,2012.0,2012-02,VW,94000,140,23900,170.7
2062,https://www.autoscout24.ch/7478196,7478196,2020_03_06 16:08:52,VW T5 2.0 TDI BMT DSG (Bus),CHF 18'000.–,140 PS,7.2013,118'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,1745,Lentigny,Les fontaines 2,***confidential***,7.2013,7.0,2013.0,2013-07,VW,118000,140,18000,128.6
2063,https://www.autoscout24.ch/7456365,7456365,2020_03_06 16:29:15,FIAT 500X 1.4T Off Road Edition+ 4x4 Automatic (SUV / Geländewagen),CHF 21'500.–,170 PS,7.2017,22'500 km,Benzin,Automat sequentiell,***confidential***,2063,Saules,Rue des Doloires 26,***confidential***,7.2017,7.0,2017.0,2017-07,FIAT,22500,170,21500,126.5
2064,https://www.autoscout24.ch/7356756,7356756,2020_03_06 16:33:10,PORSCHE 911 Cabrio Carrera 4S PDK (Cabriolet),CHF 63'500.–,385 PS,2.201,91'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,2301,La Chaux de Fonds,Eplatures Grise 16,***confidential***,2.201,2.0,2010.0,2010-02,PORSCHE,91000,385,63500,164.9
2065,https://www.autoscout24.ch/6253464,6253464,2020_03_06 16:33:27,PORSCHE 911 Cabrio Carrera 4S PDK (Cabriolet),CHF 99'500.–,400 PS,1.2013,72'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,1213,Petit lancy,1213 Petit lancy,***confidential***,1.2013,1.0,2013.0,2013-01,PORSCHE,72000,400,99500,248.8
2066,https://www.autoscout24.ch/7466860,7466860,2020_03_06 16:34:40,BMW 220d Active Tourer Steptronic (Kompaktvan / Minivan),CHF 28'000.–,190 PS,7.2017,30'500 km,Diesel,Automat sequentiell,***confidential***,1290,Versoix,"68, ch. Ami-Argand",***confidential***,7.2017,7.0,2017.0,2017-07,BMW,30500,190,28000,147.4
2067,https://www.autoscout24.ch/7299379,7299379,2020_03_06 16:40:41,PEUGEOT 208 1.6 Turbo GTi (Coupé),CHF 9'150.–,200 PS,6.2013,98'500 km,Benzin,Schaltgetriebe manuell,***confidential***,8040,Zürich,Badenerstrasse 420,***confidential***,6.2013,6.0,2013.0,2013-06,PEUGEOT,98500,200,9150,45.8
2068,https://www.autoscout24.ch/7396146,7396146,2020_03_06 16:53:49,LAND ROVER Range Rover Sport 3.0 V6 SC HSE Automatic (SUV / Geländewagen),CHF 44'000.–,340 PS,10.2014,85'000 km,Benzin,Automat sequentiell,***confidential***,4665,Oftringen,Kaserloch 3a,***confidential***,10.2014,10.0,2014.0,2014-10,LAND,85000,340,44000,129.4
2069,https://www.autoscout24.ch/7445696,7445696,2020_03_06 17:01:25,FIAT Panda 0.9 Twinair Turbo NP Easy (Kleinwagen),CHF 5'900.–,85 PS,2.2014,50'561 km,Erdgas (CNG) / Benzin,Schaltgetriebe manuell,***confidential***,8047,Zürich,Freilagerstrasse,***confidential***,2.2014,2.0,2014.0,2014-02,FIAT,50561,85,5900,69.4
