web-scraper-order,address_raw,datetime,rooms,area,luxurious,price_per_m2,lat,lon
1693998289-482,"Lärchenstrasse 6, 8442 Hettlingen, ZH",2023-09-06 15:10:34,6.0,1633.0,0,2.39,47.54783630371094,8.717198371887207
1693998289-483,"Letzigraben 236, 8047 Zürich, ZH",2023-09-06 15:10:34,2.0,58.0,0,31.47,47.370765686035156,8.492475509643555
1693998289-484,"Kirchstrasse 12, 8245 Feuerthalen, ZH",2023-09-06 15:10:34,3.5,77.0,0,17.79,47.69120407104492,8.637242317199707
1693998289-485,"Pflugstr. 18, 8006 Zürich, ZH",2023-09-06 15:10:34,2.5,64.0,0,39.3,47.390472412109375,8.538491249084473
1693998289-486,"Zielstrasse 13, 8400 Winterthur, ZH",2023-09-06 15:10:34,2.5,54.0,0,33.15,47.51123046875,8.719283103942871
1693998289-487,"Einsiedlerstrasse 35, 8810 Horgen, ZH",2023-09-06 15:10:34,4.0,74.0,0,25.41,47.26685333251953,8.584843635559082
1693998289-488,"Kanalweg 2, 8610 Uster, ZH",2023-09-06 15:10:34,4.5,101.0,0,18.92,47.345821380615234,8.7263765335083
1693998289-490,"Schlosshofstrasse 21, 8400 Winterthur, ZH",2023-09-06 15:10:34,4.5,100.0,0,26.0,47.49552917480469,8.711296081542969
1693998289-491,"Sonnenmatt 8, 8136 Gattikon, ZH",2023-09-06 15:10:34,3.5,91.0,0,24.01,47.28419876098633,8.54606819152832
1693998289-492,"Vorbruggenstrasse 9, 8422 Pfungen, ZH",2023-09-06 15:10:34,2.5,67.0,0,22.24,47.51897430419922,8.638788223266602
1693998289-493,"Heiselstrasse 120, 8155 Niederhasli, ZH",2023-09-06 15:10:34,4.5,137.0,0,15.11,47.481788635253906,8.497633934020996
1693998289-494,"Landvogt-Waser-Strasse 69, 8405 Winterthur, ZH",2023-09-06 15:10:34,4.5,106.0,0,21.6,47.4857292175293,8.766179084777832
1693998289-495,"Baumackerstrasse 47, 8050 Zürich, ZH",2023-09-06 15:10:34,1.0,17.0,0,78.82,47.40944290161133,8.542278289794922
1693998289-496,"Bachtalenstrasse 4, 8908 Hedingen, ZH",2023-09-06 15:10:34,3.5,86.0,0,34.3,47.3009147644043,8.451602935791016
1693998289-497,"Gattikonerstr. 101, 8136 Gattikon, ZH",2023-09-06 15:10:34,2.5,89.0,0,28.88,47.28419494628906,8.548237800598145
1693998289-498,"Römerstr. 128, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.5,93.0,0,20.97,47.50593566894531,8.752595901489258
1693998289-500,"Hittnauerstrasse 1a, 8330 Pfäffikon ZH, ZH",2023-09-06 15:10:34,3.5,68.0,0,28.68,47.365421295166016,8.786971092224121
1693998289-501,"Meierackerstr. 4, 8610 Uster, ZH",2023-09-06 15:10:34,2.5,73.0,0,29.45,47.360042572021484,8.716106414794922
1693998289-502,"Luegislandstrasse 84, 8051 Zürich, ZH",2023-09-06 15:10:34,1.0,34.0,0,39.12,47.40720748901367,8.568411827087402
1693998289-503,"Mülliweiherstrasse 5, 8162 Steinmaur, ZH",2023-09-06 15:10:34,4.5,120.0,0,19.83,47.49015808105469,8.43941879272461
1693998289-504,"Segantinistrasse 15, 8049 Zürich, ZH",2023-09-06 15:10:34,1.0,24.0,0,45.42,47.40447235107422,8.50147819519043
1693998294-505,"Hohfurristrasse 91, 8408 Winterthur, ZH",2023-09-06 15:10:34,4.5,99.0,0,26.16,47.50564193725586,8.696372032165527
1693998294-506,"Kolbenacker 6, 8052 Zürich, ZH",2023-09-06 15:10:34,2.0,52.0,0,29.31,47.42618942260742,8.548309326171875
1693998294-507,"Rietholzstr. 60, 8125 Zollikerberg, ZH",2023-09-06 15:10:34,4.5,92.0,0,28.15,47.34309387207031,8.598343849182129
1693998294-508,"Steinwiesstrasse 63, 8032 Zürich, ZH",2023-09-06 15:10:34,3.5,115.0,0,37.38,47.371585845947266,8.55572509765625
1693998294-509,"Neugasse 31, 8810 Horgen, ZH",2023-09-06 15:10:34,3.5,66.0,0,35.03,47.25810241699219,8.588020324707031
1693998294-510,"Rohrstrasse 2, 8152 Glattbrugg, ZH",2023-09-06 15:10:34,2.5,65.0,0,22.8,47.43501281738281,8.56674575805664
1693998294-511,"Wolfbachstrasse 18, 8032 Zürich, ZH",2023-09-06 15:10:34,3.5,108.0,0,34.56,47.37040328979492,8.551278114318848
1693998294-513,"Neugutstrasse 25, 8304 Wallisellen, ZH",2023-09-06 15:10:34,3.5,78.0,0,37.82,47.412391662597656,8.595873832702637
1693998294-514,"Espenstrasse 91, 8408 Winterthur, ZH",2023-09-06 15:10:34,4.5,122.0,0,20.9,47.50791549682617,8.679285049438477
1693998294-515,"Im Grund 21, 8424 Embrach, ZH",2023-09-06 15:10:34,5.5,139.0,0,27.86,47.507999420166016,8.597095489501953
1693998294-516,"Am Holbrig 11, 8049 Zürich, ZH",2023-09-06 15:10:34,3.5,103.0,0,27.91,47.40508270263672,8.496919631958008
1693998294-517,"Badenerstrasse  250, 8004 Zürich, ZH",2023-09-06 15:10:34,2.5,58.0,0,50.0,47.3759880065918,8.516037940979004
1693998294-518,"Badenerstrasse  250, 8004 Zürich, ZH",2023-09-06 15:10:34,2.5,46.0,0,67.39,47.3759880065918,8.516037940979004
1693998294-519,"Pfäffikerstrasse 112, 8605 Gutenswil, ZH",2023-09-06 15:10:34,5.5,160.0,0,24.69,47.385894775390625,8.719594955444336
1693998294-520,"Hörnlistrasse 85, 8400 Winterthur, ZH",2023-09-06 15:10:34,4.5,116.0,0,25.43,47.488502502441406,8.75353717803955
1693998294-521,"Appitalstrasse 2, 8820 Wädenswil, ZH",2023-09-06 15:10:34,5.5,158.0,1,43.99,,
1693998294-523,"Zeltweg 43, 8610 Uster, ZH",2023-09-06 15:10:34,2.5,50.0,0,28.2,47.349609375,8.708863258361816
1693998294-524,"Müllerwis 19, 8606 Greifensee, ZH",2023-09-06 15:10:34,2.0,55.0,0,26.29,47.370513916015625,8.681496620178223
1693998294-525,"Bachtelstrasse 50, 8810 Horgen, ZH",2023-09-06 15:10:34,3.5,77.0,0,24.83,47.24749755859375,8.609658241271973
1693998294-527,"Freiestrasse 182A, 8032 Zürich, ZH",2023-09-06 15:10:34,4.5,186.0,0,44.09,47.3620719909668,8.563936233520508
1693998294-528,"8048 Zürich, ZH",2023-09-06 15:10:34,2.5,48.0,0,48.75,47.384281158447266,8.486992835998535
1693998297-529,"Feldstrasse 11, 8400 Winterthur, ZH",2023-09-06 15:10:34,3.0,66.0,0,26.67,47.508487701416016,8.718109130859375
1693998297-530,"Meientalstrasse 71, 8048 Zürich, ZH",2023-09-06 15:10:34,6.5,151.0,0,32.78,47.3861083984375,8.477628707885742
1693998297-531,"Meientalstrasse 71a, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,64.0,0,46.88,47.38596725463867,8.477527618408203
1693998297-532,"Seestrasse 807, 8706 Meilen, ZH",2023-09-06 15:10:34,3.0,77.0,0,24.94,47.26577377319336,8.653788566589355
1693998297-533,"Tobelacherweg 19, 8332 Rumlikon, ZH",2023-09-06 15:10:34,5.5,146.0,0,19.44,47.40826416015625,8.762492179870605
1693998297-534,"8038 Zürich, ZH",2023-09-06 15:10:34,4.0,90.0,0,42.11,47.341087341308594,8.535780906677246
1693998297-535,"8008 Zürich, ZH",2023-09-06 15:10:34,2.5,101.0,0,47.52,47.354148864746094,8.560637474060059
1693998297-536,"8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,4.5,120.0,0,28.67,47.329673767089844,8.781332969665527
1693998297-537,"Adlergasse 1, 8245 Feuerthalen, ZH",2023-09-06 15:10:34,2.5,57.0,0,22.81,47.69389343261719,8.64132022857666
1693998297-538,"Lättenstrasse 22, 8952 Schlieren, ZH",2023-09-06 15:10:34,3.5,77.0,0,28.31,47.403438568115234,8.44057559967041
1693998297-539,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,88.0,0,31.14,47.39271926879883,8.474808692932129
1693998297-540,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,56.0,0,44.46,47.39271926879883,8.474808692932129
1693998297-541,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,77.0,0,35.84,47.39271926879883,8.474808692932129
1693998297-542,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,56.0,0,43.75,47.39271926879883,8.474808692932129
1693998297-543,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,56.0,0,44.11,47.39271926879883,8.474808692932129
1693998297-544,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,77.0,0,35.58,47.39271926879883,8.474808692932129
1693998297-545,"Badenerstrasse 803, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,56.0,0,43.75,47.39271926879883,8.474808692932129
1693998297-546,"Dorfstrasse 20, 8332 Russikon, ZH",2023-09-06 15:10:34,2.5,78.0,0,20.0,47.40920639038086,8.760706901550293
1693998297-547,"Johannisstrasse 3, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.0,60.0,0,24.67,47.50104904174805,8.747129440307617
1693998297-548,"Seestrasse 16, 8810 Horgen, ZH",2023-09-06 15:10:34,2.0,50.0,0,29.46,47.2685661315918,8.587145805358887
1693998297-549,"Grundstrasse 5, 8305 Dietlikon, ZH",2023-09-06 15:10:34,4.5,114.0,0,30.7,47.42984390258789,8.619918823242188
1693998297-550,"Wydenstrasse 43, 8408 Winterthur, ZH",2023-09-06 15:10:34,2.5,78.0,0,23.31,47.50845718383789,8.680622100830078
1693998297-551,"Butzenstrasse 1, 8038 Zürich, ZH",2023-09-06 15:10:34,4.0,86.0,0,34.3,47.34123229980469,8.530150413513184
1693998297-552,"Dornenstrasse 26, 8305 Dietlikon, ZH",2023-09-06 15:10:34,2.5,65.0,0,28.2,47.42155456542969,8.618280410766602
1693998301-553,"Katharina Sulzer Platz 6, 8400 Winterthur, ZH",2023-09-06 15:10:34,2.5,111.0,0,22.66,47.49671936035156,8.718175888061523
1693998301-554,"Universitätstrasse 84, 8006 Zürich, ZH",2023-09-06 15:10:34,3.5,88.0,0,36.25,47.382877349853516,8.548396110534668
1693998301-555,"Robert-Stephenson-Weg  47, 8004 Zürich, ZH",2023-09-06 15:10:34,4.5,148.0,0,46.08,47.37981033325195,8.530495643615723
1693998301-556,"Aemtlerstrasse 76, 8003 Zürich, ZH",2023-09-06 15:10:34,4.0,90.0,0,32.78,47.37344741821289,8.514222145080566
1693998301-557,"Flurstrasse 42, 8302 Kloten, ZH",2023-09-06 15:10:34,4.0,86.0,0,27.91,47.454566955566406,8.590968132019043
1693998301-558,"Butzenstrasse 17, 8038 Zürich, ZH",2023-09-06 15:10:34,4.0,126.0,0,30.16,47.341339111328125,8.52819538116455
1693998301-559,"Im Wiesli 4, 8708 Männedorf, ZH",2023-09-06 15:10:34,2.5,62.0,1,25.55,47.251529693603516,8.6998291015625
1693998301-560,"Badenerstr. 136, 8004 Zürich, ZH",2023-09-06 15:10:34,1.5,36.0,0,53.03,47.37461471557617,8.522954940795898
1693998301-562,"Sonnenmatt 14, 8136 Gattikon, ZH",2023-09-06 15:10:34,3.5,102.0,0,22.45,47.28471374511719,8.545886993408203
1693998301-563,"Poststrasse 12, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,2.5,78.0,0,22.44,47.31986999511719,8.791029930114746
1693998301-564,"Grosswiesenstrasse 36, 8051 Zürich, ZH",2023-09-06 15:10:34,3.0,49.0,0,29.39,,
1693998301-565,"Vieristr. 4, 8603 Schwerzenbach, ZH",2023-09-06 15:10:34,4.5,103.0,0,22.72,47.38544464111328,8.652511596679688
1693998301-567,"Alte Landstrasse 38, 8800 Thalwil, ZH",2023-09-06 15:10:34,2.0,53.0,0,32.64,47.28464126586914,8.572096824645996
1693998301-568,"Bollstrasse 41, 8405 Winterthur, ZH",2023-09-06 15:10:34,3.0,62.0,0,23.39,47.481300354003906,8.760834693908691
1693998301-569,"Strittackerstrasse 16, 8406 Winterthur, ZH",2023-09-06 15:10:34,2.5,45.0,0,30.67,47.488929748535156,8.711827278137207
1693998301-571,"Zilstr. 1, 8117 Fällanden, ZH",2023-09-06 15:10:34,4.5,111.0,0,22.79,47.37375259399414,8.6358060836792
1693998301-572,"Junggrütstrasse 16, 8907 Wettswil, ZH",2023-09-06 15:10:34,2.0,44.0,0,23.86,47.332862854003906,8.479876518249512
1693998301-574,"Sunnehalde 5, 8634 Hombrechtikon, ZH",2023-09-06 15:10:34,1.0,20.0,0,44.65,47.24748229980469,8.772113800048828
1693998301-575,"Treichlerstrasse 3, 8032 Zürich, ZH",2023-09-06 15:10:34,3.5,97.0,0,38.55,47.370853424072266,8.557756423950195
1693998301-576,"Nelkenstrasse 7, 8006 Zürich, ZH",2023-09-06 15:10:34,4.0,90.0,0,38.33,47.3819465637207,8.546003341674805
1693998305-577,"Schulhausstr. 17, 8002 Zürich, ZH",2023-09-06 15:10:34,3.5,160.0,0,26.56,47.360774993896484,8.530658721923828
1693998305-578,"Schweizäckerstrasse 14, 8955 Oetwil an der Limmat, ZH",2023-09-06 15:10:34,2.5,56.0,0,31.07,47.42378616333008,8.403396606445312
1693998305-579,"Zürcherstrasse 75, 8406 Winterthur, ZH",2023-09-06 15:10:34,3.0,62.0,0,24.13,47.49315643310547,8.709589004516602
1693998305-580,"Quellenstrasse 34, 8005 Zürich, ZH",2023-09-06 15:10:34,3.5,70.0,0,43.57,47.385372161865234,8.528522491455078
1693998305-581,"Heidenweg 10, 8907 Wettswil, ZH",2023-09-06 15:10:34,3.5,93.0,0,28.17,47.34647750854492,8.466997146606445
1693998305-582,"Grosswiesenstrasse 40, 8051 Zürich, ZH",2023-09-06 15:10:34,4.0,60.0,0,27.33,,
1693998305-583,"Auenring 1, 8303 Bassersdorf, ZH",2023-09-06 15:10:34,2.0,56.0,0,24.11,47.44049835205078,8.625197410583496
1693998305-584,"Benglenstrasse 18, 8118 Pfaffhausen, ZH",2023-09-06 15:10:34,3.5,91.0,0,24.91,47.36293411254883,8.62170124053955
1693998305-585,"Steinstrasse 35, 8003 Zürich, ZH",2023-09-06 15:10:34,1.0,15.0,0,100.0,47.36699676513672,8.520323753356934
1693998305-588,"Hofmannstr. 7, 8405 Winterthur, ZH",2023-09-06 15:10:34,2.5,98.0,0,16.33,47.484046936035156,8.758574485778809
1693998305-589,"Gartenhof 16, 8408 Winterthur, ZH",2023-09-06 15:10:34,4.5,107.0,0,23.83,47.50822067260742,8.688071250915527
1693998305-590,"Badenerstrasse 250, 8004 Zürich, ZH",2023-09-06 15:10:34,2.5,58.0,0,50.0,47.3759880065918,8.516037940979004
1693998305-591,"Riedgrabenweg 28, 8050 Zürich, ZH",2023-09-06 15:10:34,4.5,81.0,0,39.51,47.40773391723633,8.558954238891602
1693998305-593,"Am Eulachpark 45, 8404 Winterthur, ZH",2023-09-06 15:10:34,5.5,143.0,0,18.74,47.506683349609375,8.76396656036377
1693998305-594,"Dachslernstrasse 184, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,74.0,0,29.46,47.39279556274414,8.470620155334473
1693998305-595,"Adlibogenstrasse 37, 8155 Niederhasli, ZH",2023-09-06 15:10:34,3.5,76.0,0,22.57,47.48070526123047,8.497146606445312
1693998305-596,"Steinstrasse 27, 8003 Zürich, ZH",2023-09-06 15:10:34,1.0,23.0,0,79.04,47.367523193359375,8.519974708557129
1693998305-597,"Steinstrasse 27, 8003 Zürich, ZH",2023-09-06 15:10:34,2.5,48.0,0,56.04,47.367523193359375,8.519974708557129
1693998305-598,"Steinstrasse 27, 8003 Zürich, ZH",2023-09-06 15:10:34,1.5,30.0,0,69.17,47.367523193359375,8.519974708557129
1693998305-599,"Merkurstrasse 18, 8032 Zürich, ZH",2023-09-06 15:10:34,3.5,66.0,0,48.48,47.36674880981445,8.553874969482422
1693998305-600,"Obstgartenstrasse 30, 8105 Regensdorf, ZH",2023-09-06 15:10:34,3.0,54.0,0,30.37,47.4283332824707,8.466853141784668
1693998309-601,"Auwiesenstrasse 7, 8406 Winterthur, ZH",2023-09-06 15:10:34,3.0,60.0,0,22.33,47.48457336425781,8.70948314666748
1693998309-602,"Hohlstr. 52, 8004 Zürich, ZH",2023-09-06 15:10:34,1.0,30.0,0,39.0,47.377811431884766,8.525679588317871
1693998309-603,"Ekkehardstrasse 32, 8006 Zürich, ZH",2023-09-06 15:10:34,1.0,23.0,0,55.22,47.38648223876953,8.544576644897461
1693998309-604,"Michelstrasse 15, 8049 Zürich, ZH",2023-09-06 15:10:34,3.5,88.0,0,27.95,47.405487060546875,8.494178771972656
1693998309-605,"Michelstrasse 15, 8049 Zürich, ZH",2023-09-06 15:10:34,4.5,91.0,0,28.3,47.405487060546875,8.494178771972656
1693998309-606,"Winkel 1, 8466 Trüllikon, ZH",2023-09-06 15:10:34,5.5,152.0,0,14.14,47.637203216552734,8.691605567932129
1693998309-607,"8311 Brütten, ZH",2023-09-06 15:10:34,6.5,227.0,0,15.59,47.473106384277344,8.675413131713867
1693998309-608,"Sagenbachstrasse 6, 8833 Samstagern, ZH",2023-09-06 15:10:34,1.0,81.0,0,27.1,47.195289611816406,8.681652069091797
1693998309-610,"Grossacherstrasse 20, 8634 Hombrechtikon, ZH",2023-09-06 15:10:34,3.0,58.0,0,23.6,47.25127410888672,8.777853012084961
1693998309-611,"Faegswilerstrasse 1, 8630 Rüti ZH, ZH",2023-09-06 15:10:34,2.5,61.0,0,21.43,47.26417922973633,8.866929054260254
1693998309-612,"8057 Zürich, ZH",2023-09-06 15:10:34,1.5,30.0,0,85.0,47.393585205078125,8.539556503295898
1693998309-613,"Holzlegistrasse 49a, 8408 Winterthur, ZH",2023-09-06 15:10:34,2.5,65.0,0,25.74,47.51272201538086,8.688642501831055
1693998309-614,"Rümlangstrasse 70, 8052 Zürich, ZH",2023-09-06 15:10:34,3.5,99.0,0,31.82,47.42987823486328,8.541399955749512
1693998309-615,"Stampfenbachplatz 4, 8006 Zürich, ZH",2023-09-06 15:10:34,3.5,97.0,0,38.14,47.380401611328125,8.542487144470215
1693998309-616,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,2.5,60.0,0,29.17,47.30542755126953,8.768208503723145
1693998309-617,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,2.5,56.0,0,30.36,47.30542755126953,8.768208503723145
1693998309-618,"Sternenstrasse 29, 8002 Zürich, ZH",2023-09-06 15:10:34,2.5,55.0,0,49.42,47.35980987548828,8.532320976257324
1693998309-619,"Überlandstrasse 18, 8953 Dietikon, ZH",2023-09-06 15:10:34,4.5,124.0,0,29.72,47.408870697021484,8.405828475952148
1693998309-620,"Buchholzstrasse, 8053 Zürich, ZH",2023-09-06 15:10:34,3.5,85.0,0,26.41,47.359928131103516,8.584486961364746
1693998309-621,"Baurstrasse 29, 8008 Zürich, ZH",2023-09-06 15:10:34,1.5,30.0,0,129.67,47.35592269897461,8.554497718811035
1693998309-622,"Bachtelstrasse 38, 8810 Horgen, ZH",2023-09-06 15:10:34,6.5,210.0,0,0.05,47.24637985229492,8.610760688781738
1693998309-623,"Freiestrasse 178, 8032 Zürich, ZH",2023-09-06 15:10:34,4.0,106.0,0,35.0,47.36241149902344,8.563772201538086
1693998309-624,"Kleinertstrasse 2, 8037 Zürich, ZH",2023-09-06 15:10:34,3.5,81.0,0,45.35,47.39432907104492,8.523425102233887
1693998313-625,"8048 Zürich, ZH",2023-09-06 15:10:34,3.5,86.0,0,38.49,47.384281158447266,8.486992835998535
1693998313-626,"Seidenstr. 26, 8600 Dübendorf, ZH",2023-09-06 15:10:34,2.0,66.0,0,25.0,47.4049186706543,8.607484817504883
1693998313-627,"Seuzacherstr. 13b, 8400 Winterthur, ZH",2023-09-06 15:10:34,3.5,95.0,0,27.47,47.519168853759766,8.719536781311035
1693998313-628,"Riedmühlestr. 7d, 8305 Dietlikon, ZH",2023-09-06 15:10:34,4.5,118.0,0,24.92,47.42698669433594,8.622231483459473
1693998313-629,"Sulzer-Allee 75, 8404 Winterthur, ZH",2023-09-06 15:10:34,2.5,68.0,0,28.53,,
1693998313-630,"Riedmühlestr. 7b, 8305 Dietlikon, ZH",2023-09-06 15:10:34,4.5,102.0,0,25.98,47.426753997802734,8.621732711791992
1693998313-631,"Tössstr. 49, 8427 Rorbas, ZH",2023-09-06 15:10:34,2.5,90.0,0,23.56,47.533660888671875,8.578751564025879
1693998313-632,"Sunnebergstr . 6, 8248 Uhwiesen, ZH",2023-09-06 15:10:34,6.0,220.0,0,12.73,47.67268753051758,8.633426666259766
1693998313-633,"Hint. Grundstr. 24, 8320 Fehraltorf, ZH",2023-09-06 15:10:34,5.5,127.0,0,13.7,47.38648223876953,8.758552551269531
1693998313-634,"Hegistr. 39f, 8404 Winterthur, ZH",2023-09-06 15:10:34,5.5,124.0,0,20.65,47.503421783447266,8.755505561828613
1693998313-635,"Streitholzstrasse 14, 8057 Zürich, ZH",2023-09-06 15:10:34,2.5,67.0,0,42.69,47.39864730834961,8.553810119628906
1693998313-636,"Streitholzstrasse 14, 8057 Zürich, ZH",2023-09-06 15:10:34,3.5,75.0,0,46.13,47.39864730834961,8.553810119628906
1693998313-637,"Vulkanstrasse 110a, 8048 Zürich, ZH",2023-09-06 15:10:34,1.5,43.0,0,44.05,47.39344024658203,8.485149383544922
1693998313-638,"Steinstrasse 27, 8003 Zürich, ZH",2023-09-06 15:10:34,2.5,56.0,0,61.25,47.367523193359375,8.519974708557129
1693998313-639,"Steinstrasse 27, 8003 Zürich, ZH",2023-09-06 15:10:34,3.5,77.0,0,55.71,47.367523193359375,8.519974708557129
1693998313-640,"Glattstegweg 5, 8051 Zürich, ZH",2023-09-06 15:10:34,3.5,81.0,0,29.75,47.40656661987305,8.573356628417969
1693998313-641,"Haldenstrasse 3, 8472 Seuzach, ZH",2023-09-06 15:10:34,4.5,122.0,0,24.92,47.53866958618164,8.728983879089355
1693998313-642,"Brunnenwiesenstr. 42, 8610 Uster, ZH",2023-09-06 15:10:34,3.5,75.0,0,24.61,47.35499954223633,8.716510772705078
1693998313-643,"Heusserstrasse 17, 8634 Hombrechtikon, ZH",2023-09-06 15:10:34,4.5,94.0,0,20.69,47.254150390625,8.775025367736816
1693998313-644,"Klosbachstrasse 44, 8032 Zürich, ZH",2023-09-06 15:10:34,2.0,45.0,0,54.71,47.36623764038086,8.557329177856445
1693998313-646,"Tannenweg 12, 8908 Hedingen, ZH",2023-09-06 15:10:34,6.5,140.0,0,28.21,47.29951858520508,8.454818725585938
1693998313-647,"Bahnhofstrasse 55, 8600 Dübendorf, ZH",2023-09-06 15:10:34,1.0,8.0,0,10.75,47.39982986450195,8.62194538116455
1693998313-648,"Wässerwiesenstrasse 65, 8408 Winterthur, ZH",2023-09-06 15:10:34,4.5,107.0,0,16.36,47.5113639831543,8.686423301696777
1693998317-649,"Grosswiesenstrasse 147, 8051 Zürich, ZH",2023-09-06 15:10:34,2.5,58.0,0,39.19,47.403602600097656,8.588092803955078
1693998317-650,"Schulstrasse 5, 8157 Dielsdorf, ZH",2023-09-06 15:10:34,3.0,73.0,0,25.0,47.482017517089844,8.454813003540039
1693998317-651,"Urdorferstrasse 40b, 8952 Schlieren, ZH",2023-09-06 15:10:34,3.5,72.0,0,28.47,47.39493179321289,8.441030502319336
1693998317-652,"Heusserstrasse 3, 8634 Hombrechtikon, ZH",2023-09-06 15:10:34,4.5,94.0,0,22.04,47.2544059753418,8.773088455200195
1693998317-653,"8001 Zürich, ZH",2023-09-06 15:10:34,4.5,137.0,0,0.12,47.37479782104492,8.543448448181152
1693998317-654,"Zürcherstrasse 27, 8102 Oberengstringen, ZH",2023-09-06 15:10:34,3.5,70.0,0,26.41,47.4051399230957,8.475050926208496
1693998317-655,"Kaiserstuhlstrasse 47, 8172 Niederglatt ZH, ZH",2023-09-06 15:10:34,3.0,56.0,0,30.18,47.493309020996094,8.49754810333252
1693998317-656,"Wannerstr. 43, 8045 Zürich, ZH",2023-09-06 15:10:34,4.5,91.0,0,29.34,47.357181549072266,8.517454147338867
1693998317-657,"Riedstr. 28, 8604 Volketswil, ZH",2023-09-06 15:10:34,5.5,171.0,0,25.46,47.38731384277344,8.663931846618652
1693998317-658,"8004 Zürich, ZH",2023-09-06 15:10:34,1.0,10.0,0,149.9,47.37947082519531,8.515318870544434
1693998317-659,"Carmenstrasse 2, 8032 Zürich, ZH",2023-09-06 15:10:34,5.5,138.0,0,48.19,47.37083435058594,8.561092376708984
1693998317-660,"Wehntalerstrasse 295, 8106 Adlikon b. Regensdorf, ZH",2023-09-06 15:10:34,4.5,104.0,0,24.04,47.448997497558594,8.466146469116211
1693998317-661,"Vulkanstrasse 110b, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,84.0,0,38.08,47.39360427856445,8.484579086303711
1693998317-662,"Rebrainstrasse 17, 8106 Adlikon b. Regensdorf, ZH",2023-09-06 15:10:34,3.5,103.0,0,21.7,47.44966506958008,8.466696739196777
1693998317-663,"Rütistr. 42, 8134 Adliswil, ZH",2023-09-06 15:10:34,2.5,72.0,0,24.82,47.30575180053711,8.52961254119873
1693998317-664,"Tischenlooweg 6, 8800 Thalwil, ZH",2023-09-06 15:10:34,3.5,81.0,0,32.72,47.281982421875,8.577919960021973
1693998317-665,"Schulgutstrasse 1, 8953 Dietikon, ZH",2023-09-06 15:10:34,3.5,100.0,0,27.5,47.41072463989258,8.404157638549805
1693998317-666,"Ankenbüel 4, 8126 Zumikon, ZH",2023-09-06 15:10:34,5.5,147.0,0,29.36,47.32666778564453,8.632299423217773
1693998317-667,"Zürichstrasse 170, 8910 Affoltern am Albis, ZH",2023-09-06 15:10:34,3.5,81.0,0,23.46,47.28475570678711,8.453343391418457
1693998317-668,"Nebelbachstrasse 5, 8008 Zürich, ZH",2023-09-06 15:10:34,1.0,36.0,0,45.97,47.352962493896484,8.558126449584961
1693998317-669,"Zelgli 12, 8413 Neftenbach, ZH",2023-09-06 15:10:34,4.5,103.0,0,26.12,47.52425765991211,8.655200004577637
1693998317-671,"Hängertenstr. 9, 8104 Weiningen ZH, ZH",2023-09-06 15:10:34,4.5,110.0,0,22.73,47.41659164428711,8.444244384765625
1693998317-672,"Renggerstrasse 57, 8038 Zürich, ZH",2023-09-06 15:10:34,4.0,100.0,0,26.1,47.34476089477539,8.532867431640625
1693998321-673,"Tösstalstrasse 16, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,18.0,0,60.44,47.49816131591797,8.732038497924805
1693998321-674,"Gräbligasse 3, 8001 Zürich, ZH",2023-09-06 15:10:34,1.0,14.0,0,68.93,47.37565612792969,8.544196128845215
1693998321-675,"Untere Zäune 7, 8001 Zürich, ZH",2023-09-06 15:10:34,4.5,107.0,0,45.42,47.37126922607422,8.546184539794922
1693998321-676,"Dorfstrasse 15, 8154 Oberglatt ZH, ZH",2023-09-06 15:10:34,4.5,73.0,0,24.38,47.477691650390625,8.523736953735352
1693998321-678,"Güterstrasse 3, 8952 Schlieren, ZH",2023-09-06 15:10:34,1.0,84.0,0,25.18,47.398834228515625,8.447376251220703
1693998321-679,"Gumpenwiesenstr. 33, 8157 Dielsdorf, ZH",2023-09-06 15:10:34,3.5,79.0,0,20.89,47.47614288330078,8.456404685974121
1693998321-680,"Seestrasse 36, 8330 Pfäffikon ZH, ZH",2023-09-06 15:10:34,3.5,70.0,0,22.86,47.366294860839844,8.781371116638184
1693998321-682,"Güetliweg 5, 8050 Zürich, ZH",2023-09-06 15:10:34,2.0,46.0,0,32.07,47.412837982177734,8.53046989440918
