web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693998313-635","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","2,5 Zimmer, 67 m², CHF 2860.—","Streitholzstrasse 14, 8057 Zürich, ZH","CHF 2860.—","«Grosszügige, komfortable 2.5-Zi-Neubau-Mietwohnungen oberhalb Irchelpark»","2,5 Zimmer, 67 m², CHF 2860.—Streitholzstrasse 14, 8057 Zürich, ZH«Grosszügige, komfortable 2.5-Zi-Neubau-Mietwohnungen oberhalb Irchelpark»Auch für Paare ein Wohlfühl-Option! An der Streitholzstrasse 14 in 8057 Zürich entsteht ein neues, auf Nachhaltigkeit ausgerichtetes Mehrfamilienhaus mit attraktiven Mietwohnungen (2.5 und 3.5 Zimmer). Bezug: 01. Dezember 2023.Kontaktieren Sie uns unbedingt via das Kontaktformular dieses Immobilienportals. Sie erhalten von uns eine Antwort-E-Mail mit Links zu folgenden Unterlagen:DokumentationGrundriss-DossierMietpreisliste inkl. aktueller Verfügbarkeit der WohnungenKurzbaubeschriebAnmeldeformularHIGHLIGHTS 2.5-Zimmer-Wohnungen:6x 2.5Anbieter kontaktierenKontaktieren"
"1693998313-636","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","3,5 Zimmer, 75 m², CHF 3460.—","Streitholzstrasse 14, 8057 Zürich, ZH","CHF 3460.—","«Neubau-Mietwohnungen an einzigartiger Lage am Waldrand»","3,5 Zimmer, 75 m², CHF 3460.—Streitholzstrasse 14, 8057 Zürich, ZH«Neubau-Mietwohnungen an einzigartiger Lage am Waldrand»Attraktive, grosszügige 3.5-Zi-Wohnungen für naturverbundene Stadtmenschen An der Streitholzstrasse 14 in 8057 Zürich entsteht ein neues, auf Nachhaltigkeit ausgerichtetes Mehrfamilienhaus mit attraktiven Mietwohnungen (3.5 und 2.5 Zimmer). Bezug: 01. Dezember 2023.Kontaktieren Sie uns unbedingt via das Kontaktformular dieses Immobilienportals. Sie erhalten von uns eine Antwort-E-Mail mit Links zu folgenden Unterlagen:DokumentationGrundriss-DossierMietpreisliste inkl. aktueller Verfügbarkeit der WohnungenKurzbaubeschriebAnmeldeformularHIGHLIGHTAnbieter kontaktierenKontaktieren"
"1693998313-637","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","1,5 Zimmer, 43 m², CHF 1894.—","Vulkanstrasse 110a, 8048 Zürich, ZH","CHF 1894.—","«Wohnen wie in New York»","1,5 Zimmer, 43 m², CHF 1894.—Vulkanstrasse 110a, 8048 Zürich, ZH«Wohnen wie in New York»Per 1. November 2023 vermieten wir diese 1.5-Zimmer-Wohnung im Vulcano in Zürich Altstetten.Die drei 80 Meter hohen Türme bieten helle, moderne Wohnungen mit einer spektakulären Aus- und Weitsicht. Ihre neue Wohnung ist ein Smarthome. Das heisst, viele technischen Funktionen Licht, Klimatisierung, Geräte usw. sind vernetzt und lassen sich nicht nur über Schalter, sondern auch über dein Smartphone von irgendwo aus bedienen.Die Wohnung ist in der Designlinie Vanilla Sky ausgestattet.Im Vulcano Wohnen heisst privilegiert wohnen. In einem Boom-QuarAnbieter kontaktierenKontaktieren"
"1693998313-638","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","2,5 Zimmer, 56 m², CHF 3430.—","Steinstrasse 27, 8003 Zürich, ZH","CHF 3430.—","«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»","2,5 Zimmer, 56 m², CHF 3430.—Steinstrasse 27, 8003 Zürich, ZH«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»Wohnen im Kreis 3Ab dem 1. Dezember 2023 werden insgesamt 15 Mietwohnungen mit einem Mix aus 1- bis 3.5-Zimmer bezugsbereit sein. Die modernen Wohnungen zeichnen sich durch folgende Eigenschaften aus:Eigene Dachterrasse mit 25 m²Eichenparkett in den Wohnräumen und in der KüchePlattenböden in den NasszellenAllgemeine Waschküche mit zwei Waschtürmen im UntergeschossBadezimmer mit Dusche/BadewannePersonenlift Eigener Keller im UntergeschossModerner offener Wohn- und EssbreichGerne können Sie sich unter dem folgenden Link bewerben: https://steinstrAnbieter kontaktierenKontaktieren"
"1693998313-639","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","3,5 Zimmer, 77 m², CHF 4290.—","Steinstrasse 27, 8003 Zürich, ZH","CHF 4290.—","«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»","3,5 Zimmer, 77 m², CHF 4290.—Steinstrasse 27, 8003 Zürich, ZH«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»Wohnen im Kreis 3Ab dem 1. Dezember 2023 werden insgesamt 15 Mietwohnungen mit einem Mix aus 1- bis 3.5-Zimmer bezugsbereit sein. Die modernen Wohnungen zeichnen sich durch folgende Eigenschaften aus:Eigene Dachterrasse mit 25 m²Eichenparkett in den Wohnräumen und in der KüchePlattenböden in den NasszellenAllgemeine Waschküche mit zwei Waschtürmen im UntergeschossBadezimmer mit Dusche/BadewannePersonenlift Eigener Keller im UntergeschossModerner offener Wohn- und EssbreichGerne können Sie sich unter dem folgenden Link bewerben: https://steinstrAnbieter kontaktierenKontaktieren"
"1693998313-640","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","3,5 Zimmer, 81 m², CHF 2410.—","Glattstegweg 5, 8051 Zürich, ZH","CHF 2410.—","«Beim Schwamendingerplatz und trotzdem ruhig gelegen.»","3,5 Zimmer, 81 m², CHF 2410.—Glattstegweg 5, 8051 Zürich, ZH«Beim Schwamendingerplatz und trotzdem ruhig gelegen.»In einer gepflegten Liegenschaft vermieten wir per 1. Oktober 2023 eine frisch sanierte, moderne 3.5-Zimmerwohnung, die mit folgenden Eigenschaften überzeugt:- sehr helle Räume, dank vielen Fenster- Plattenboden in Küche und den beiden Badezimmern- Parkettboden in allen Zimmern- Gut möblierbarer Grundriss- sehr viele Wandschränke- ein grosser gedeckter Balkon- kleiner zusätzlicher Balkon im Schlafzimmer- ruhige Lage (Seitenstrasse)Zögern Sie nicht und überzeugen Sie sich von dieser schönen Wohnung bei einer Besichtigung vor Ort.Die BesichtigungAnbieter kontaktierenKontaktieren"
"1693998313-641","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","4,5 Zimmer, 122 m², CHF 3040.—","Haldenstrasse 3, 8472 Seuzach, ZH","CHF 3040.—","«Neubauwohnung im Eigentumstandard»","4,5 Zimmer, 122 m², CHF 3040.—Haldenstrasse 3, 8472 Seuzach, ZH«Neubauwohnung im Eigentumstandard»STEUERGÜNSTIG, NATURNAH UND DOCH URBAN Mit dieser exklusiven 4.5 Dachzimmer-Wohnung in der steuergünstigen Gemeinde Seuzach erhalten Sie vieles mehr, als nur eine Wohnung. Auf gesamthaft 126 m2 Wohnfläche in harmonischen Erdtönen können Sie entspannen und leben. Viel Grün umgibt die Liegenschaft und inspiriert zu einem Spaziergang in der nahe gelegenen Natur.Das Wohnhaus wurde in MINERGIE erstellt und entspricht damit dem neusten Stand der Technik. Dies verspricht tiefere Heiz- und Nebenkosten und ein ausgezeichnetes Komfortniveau bezüglich derAnbieter kontaktierenKontaktieren"
"1693998313-642","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","3,5 Zimmer, 75 m², CHF 1846.—","Brunnenwiesenstr. 42, 8610 Uster, ZH","CHF 1846.—","«MIETEN OHNE KAUTION - vertrautes Heim an zentraler Lage»","3,5 Zimmer, 75 m², CHF 1846.—Brunnenwiesenstr. 42, 8610 Uster, ZH«MIETEN OHNE KAUTION - vertrautes Heim an zentraler Lage»Wir vermieten diese helle 3.5-Zimmerwohnung in Uster.Die Wohnung verfügt über folgende Merkmale:- Moderne Küche mit grossem Kühlschrank, Tiefkühler und Geschirrspüler- Grosses Bad mit Doppellavabo und Badewanne- Separates WC- Geräumige Wandschränke- Kellerabteil- Balkon mit Aussicht ins Grüne- Gute Einkaufsmöglichkeiten - Lift- Einstellplätze à Fr. 120.-- vorhandenFotos zeigen den Standard und können abweichen.Anbieter kontaktierenKontaktieren"
"1693998313-643","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","4,5 Zimmer, 94 m², CHF 1945.—","Heusserstrasse 17, 8634 Hombrechtikon, ZH","CHF 1945.—","«Familienleben neu definiert: Wohnen, Spielen, Erholen am Lützelsee»","4,5 Zimmer, 94 m², CHF 1945.—Heusserstrasse 17, 8634 Hombrechtikon, ZH«Familienleben neu definiert: Wohnen, Spielen, Erholen am Lützelsee»Willkommen in Ihrer neuen Familienoase! Wir präsentieren Ihnen eine gemütliche Wohnung, eingebettet in eine kinderfreundliche Siedlung mit einem weitläufigen Spielplatz in der Nähe des malerischen Lützelsees. Diese Wohngegend, erschlossen durch eine idyllische Quartierstrasse, verspricht ungestörte Ruhe und Erholung. Neben einem frischen Anstrich erwartet Sie hier eine attraktive Wohnung, die insbesondere für Familien perfekt zugeschnitten ist und mit einer Fülle von Vorzügen aufwartet:- Wohn-/Esszimmer mit Parkettboden - Zimmer mit ParkettbodeVirtuelle TourAnbieter kontaktierenKontaktieren"
"1693998313-644","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","2 Zimmer, 45 m², CHF 2462.—","Klosbachstrasse 44, 8032 Zürich, ZH","CHF 2462.—","«SCHÖNE ZENTRALE 2.0-ZIMMERWOHNUNG IN DER NÄHE VOM KREUZPLATZ»","2 Zimmer, 45 m², CHF 2462.—Klosbachstrasse 44, 8032 Zürich, ZH«SCHÖNE ZENTRALE 2.0-ZIMMERWOHNUNG IN DER NÄHE VOM KREUZPLATZ»Wir vermieten per 01.10.2023 oder nach Vereinbarung eine 2.0-Zimmerwohnung im 2. OG an der Klosbachstrasse 44 in Zürich.Die Liegenschaft wurde 2022 SaniertDie Wohnung ist gut unterteilbar und verfügt über:Dusche / WCEinbauküchegute ÖV-VerbindungenHaben wir Ihr Interesse geweckt?Die Wohnungsbesichtigung findet wie folgt statt:Dienstag, 05.09.2023 zwischen 18.00 -18.30 UhrFreitag, 08.09.2023 zwischen 18.00 -18.30 UhrBitte klingeln Sie bei Herr und Frau Apafi.Die Bilder können vom Original leicht abweichen.Anbieter kontaktierenKontaktieren"
"1693998313-645","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","5,5 Zimmer, 206 m², Preis auf Anfrage","Chalchtarenstrasse 5, 8820 Wädenswil, ZH","Preis auf Anfrage","«Detached house, as good as new, in excelent location (furnished)»","5,5 Zimmer, 206 m², Preis auf AnfrageChalchtarenstrasse 5, 8820 Wädenswil, ZH«Detached house, as good as new, in excelent location (furnished)»This detached house, which was completed in 2020, is in a sunny location, surrounded by green areas and adjacent to the agricultural zone - yet still very close to all the infrastructure and the city center. The modern house impresses with its practically designed floor plan, a spacious and light-flooded living/dining area with fireplace, above average sized and high rooms and a very large terrace.Room layout:In the basement there is the technical room with washing machine, tumble dryer and the ground-source heat pump heating as well as a cellaVideo-Besichtigung"
"1693998313-646","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","6,5 Zimmer, 140 m², CHF 3950.—","Tannenweg 12, 8908 Hedingen, ZH","CHF 3950.—","«Frisch saniertes Reiheneckhaus in der Nähe von Zürich mit Aussicht»","6,5 Zimmer, 140 m², CHF 3950.—Tannenweg 12, 8908 Hedingen, ZH«Frisch saniertes Reiheneckhaus in der Nähe von Zürich mit Aussicht»Frisch renoviertes Reiheneckhaus, an ruhiger Hanglage mit Aussicht, Abendsonne und Privatsphäre. Grosszügige Rasenfläche mit gedeckter Terrasse sowie abgeschirmtem Gartensitzplatz und optionalem Gemüsegarten.Nebenkosten:Heizöl im angegebenen Mietpreis inbegriffen, Wasser / Strom nach AufwandUmgebung:Nähe zu Natur/Wald/Naherholung und 7 Minuten Fussweg zum Hedinger Weiher (Badesee).Sehr gute Anbindung an öffentlichem Verkehr nach Zürich und Zug.Zürich: Auto (Sihlcity 12min, Enge 15min, Zentrum 19min) / ÖV (Postauto / Bahn) ca. 30minZug: Auto 20m"
"1693998313-647","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","1 Zimmer, 8 m², CHF 86.—","Bahnhofstrasse 55, 8600 Dübendorf, ZH","CHF 86.—","«Mansarde als Bastelraum, Abstellraum (nicht als Wohnung zu benutzen)»","1 Zimmer, 8 m², CHF 86.—Bahnhofstrasse 55, 8600 Dübendorf, ZH«Mansarde als Bastelraum, Abstellraum (nicht als Wohnung zu benutzen)»Wir vermieten per sofort oder nach Vereinbarung eine Mansarde 8 m2 im Dach eines Mehrfamilienhauses. Ein WC/Lavabo steht den Mietern des Dachgeschosses zur Verfügung, muss jedoch selber gereinigt werden. Bitte beachten Sie, dass die Mansarde nicht als Wohnung vermietet werden kann."
"1693998313-648","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=16","4,5 Zimmer, 107 m², CHF 1750.—","Wässerwiesenstrasse 65, 8408 Winterthur, ZH","CHF 1750.—","«grosszügig und teilsaniert»","4,5 Zimmer, 107 m², CHF 1750.—Wässerwiesenstrasse 65, 8408 Winterthur, ZH«grosszügig und teilsaniert»Nächste Sammelbesichtigung (ohne Voranmeldung):- Mittwoch, 13. September 2023 ab 18.00 Uhr bis 19.00 Uhr- bitte klingeln Sie bei Frau JenkalPer 16. November 2023 vermieten wir eine grosszügige 4.5 Zimmerwohnung in Wülflingen. Die Wohnung verfügt über: geräumige Küche mit sämtlichen Küchengerätemodernes BadezimmerWohnzimmer mit ParkettKorridor mit praktischen Wandschränkensep. ReduitBalkon mit Abendsonne und WeitblickLifteigenes Kellerabteil Ein Parkplatz oder Einstellplatz kann auf Wunsch dazugemietet werden. HabNeu"
"1693998317-649","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","2,5 Zimmer, 58 m², CHF 2273.—","Grosswiesenstrasse 147, 8051 Zürich, ZH","CHF 2273.—","«Moderner Grundriss mit offenem Wohn- und Küchenbereich»","2,5 Zimmer, 58 m², CHF 2273.—Grosswiesenstrasse 147, 8051 Zürich, ZH«Moderner Grundriss mit offenem Wohn- und Küchenbereich»Per 16. Oktober 2023 vermieten wir diese moderne 2.5-Zimmerwohnung mit Parkett in den Wohn- und Schlafräumen.Einkaufsmöglichkeiten und öffentliche Verkehrsmittel befinden sich in nächster Nähe.Zusätzlich bietet die Wohnung folgenden Komfort:- grosse Fensterfronten- elektrische Jalousien- moderne offene Küche- eigener Waschturm- offene Loggia- KellerabteilBesichtigungstermine:Mo, 04.09.2023 von 18.30 Uhr bis 19.30 UhrDi, 05.09.2023 von 18.30 Uhr bis 19.30 UhrBitte bei M. Kötter klingeln. Eine Voranmeldung ist nicht notwendig. Haustiere:Bitte bea"
"1693998317-650","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3 Zimmer, 73 m², CHF 1825.—","Schulstrasse 5, 8157 Dielsdorf, ZH","CHF 1825.—","«3 Zimmer Gartenwohnung mit 2 Terrassen im Herzen von Dielsdorf»","3 Zimmer, 73 m², CHF 1825.—Schulstrasse 5, 8157 Dielsdorf, ZH«3 Zimmer Gartenwohnung mit 2 Terrassen im Herzen von Dielsdorf»Im Herzen von Dielsdorf vermieten wir per 1. Oktober oder nach Vereinbarung eine neu renovierte 3 Zimmer Gartenwohnung. Einkaufsmöglichkeiten und öffentlicher Verekhr sind in unmittelbarer Gehdistanz zu erreichen.. offene Wohnküche. Parkett im Wohn- / Schlafbereich. Nasszelle mit Dusche, WC, Fenster. 2 Terrassen. eigener Gartenteil. Aussenparkplatz kann dazugemietet werdenGerne stehen wir Ihnen für weitere Informationen zur Verfügung.Hinweis:Die gemachten Angaben dienen der allgemeinen Information und erfolgen ohne Gewähr. Sie bilden nicht Best"
"1693998317-651","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 72 m², CHF 2050.—","Urdorferstrasse 40b, 8952 Schlieren, ZH","CHF 2050.—","«Vicinos - Deine Wohnung in Schlieren»","3,5 Zimmer, 72 m², CHF 2050.—Urdorferstrasse 40b, 8952 Schlieren, ZH«Vicinos - Deine Wohnung in Schlieren»Besichtigungstermin:Dienstag, 05.09.2023 von 19:00-19:30 Uhr. Bei Mieter Ricardo Ferreira klingeln.Per 01. November 2023 vermieten wir diese totalsanierte 3.5-Zimmerwohnung mit folgenden Vorzügen:Küche mit Induktionsherd, GeschirrspülerAlle Zimmer mit ParkettWaschturm in BadezimmerGarderobe und EinbauschränkeBalkon LiftSehr attraktive, zentrumsnahe Wohnlage mit viel Ruhe und GemütlichkeitLebensqualität durch schnelle Erreichbarkeit von ÖV, Autobahn und diverser Freizeit- und SportangeboteEffiziente und platzoptimierende GrundrisseFahrrad-, KindAnbieter kontaktierenKontaktieren"
"1693998317-652","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 94 m², CHF 2072.—","Heusserstrasse 3, 8634 Hombrechtikon, ZH","CHF 2072.—","«Schöne Siedlung mit gepflegtem Garten»","4,5 Zimmer, 94 m², CHF 2072.—Heusserstrasse 3, 8634 Hombrechtikon, ZH«Schöne Siedlung mit gepflegtem Garten»In ruhig gelegener Überbauung in Hombrechtikon vermieten wir diese sonnige Wohnung mit Balkon.Die Wohnung bietet folgende Annehmlichkeiten:- Wohn-/Esszimmer Parkett- übrige Zimmer Linoleum- Entrée mit Einbauschränke- sonniger Balkon mit Reduit- moderne grosse Küche- Glaskeramikherd- Geschirrspüler- grosser Kühlshrank- modernes Bad - sep. WC Bei den Fotos handelt es sich um Musterfotos!Einen Einstellplätz kann für CHF 125.00 monatlich dazugemietet werden.Die familienfreundliche Überbauung liegt mitten im Grünen. Schulen und Kindergarten sind in Anbieter kontaktierenKontaktieren"
"1693998317-653","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 137 m², CHF 16 875.—","8001 Zürich, ZH","CHF 16 875.—","«HISTORISCH MIT PRIVATER SONNENTERRASSE IM ZENTRUM»","4,5 Zimmer, 137 m², CHF 16 875.—8001 Zürich, ZH«HISTORISCH MIT PRIVATER SONNENTERRASSE IM ZENTRUM»Direkt neben der Bahnhofstrasse mitten im Zentrum von Zürich vermieten wir zwei luxuriöse Apartments mit privater Sonnenterrasse, zwei oder drei grossen Schlafzimmer, zwei modernen Badezimmer sowie einem schönen Wohnbereich und einer vollausgestatteten, grossen Designer-Küche. Diese Apartments lassen keine Wünsche offen und wurden hochwertig mit Designer-Möbel eingerichtet. Hier wohnen Sie in einem historischen Gebäude mit Stuckatur. Mit dem Lift gelangen Sie direkt in die Wohnung. Diverse Cafés, Restaurants & Shops in unmittelbarer Nähe. Nur 5Anbieter kontaktierenKontaktieren"
"1693998317-654","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 70 m², CHF 1849.—","Zürcherstrasse 27, 8102 Oberengstringen, ZH","CHF 1849.—","«Schöne Familienwohnung an grüner Lage!»","3,5 Zimmer, 70 m², CHF 1849.—Zürcherstrasse 27, 8102 Oberengstringen, ZH«Schöne Familienwohnung an grüner Lage!»Wir sind auf der Suche nach neuen Mietern für diese attraktive und schöne 3.5-Zimmerwohnung, welche sich bestens für kleine Familien eignet.Nebst dem ansprechenden Grundriss verfügt dieses Objekt über folgenden Ausbaustandard:- helles Wohnzimmer - mit Parkettboden- geräumige Schlafzimmer - mit Parkettboden- moderne Küche - mit Glaskeramikherd - und Plattenboden- Badezimmer/WC- Korridor mit Novilonboden - und Einbauschrank- helle Wohnräume - sonniger Balkon- KellerBei den Fotos handelt es sich um Musterbilder, die den Ausbaustandard darstellen uAnbieter kontaktierenKontaktieren"
"1693998317-655","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3 Zimmer, 56 m², CHF 1690.—","Kaiserstuhlstrasse 47, 8172 Niederglatt ZH, ZH","CHF 1690.—","«Gemütliche Wohnung nähe Flughafen»","3 Zimmer, 56 m², CHF 1690.—Kaiserstuhlstrasse 47, 8172 Niederglatt ZH, ZH«Gemütliche Wohnung nähe Flughafen»Wir vermieten per 01. Oktober 2023 oder nach Vereinbarung eine gemütliche 3.0-Zimmerwohnung im Hochparterre mit Balkon.Ausstattung:Neuwertiger Parkettboden im Wohn-, Schlafzimmer und KorridorPflegeleichter Plattenboden in der Küche und im BadezimmerKüche mit Glaskeramikkochfeld, Backofen und GeschirrspülerBadezimmer mit Badewanne, WC, Lavabo und SpiegelschrankKorridor mit EinbauschrankGemütlicher BalkonKein Lift vorhanden-----------------------------------------------------------------------------------------------------------------------------"
"1693998317-656","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 91 m², CHF 2670.—","Wannerstr. 43, 8045 Zürich, ZH","CHF 2670.—","«Charmante 4.5-Zimmerwohnung im Brunaupark sucht Mieter!»","4,5 Zimmer, 91 m², CHF 2670.—Wannerstr. 43, 8045 Zürich, ZH«Charmante 4.5-Zimmerwohnung im Brunaupark sucht Mieter!»Wir vermieten ab dem 01.10.2023 eine 4.5-Zimmerwohnung mit folgenden Eckdaten:- Wohn- und Eingangsbereich mit Parkett- Küche und Badezimmer mit Steinplatten - Küche mit Granitabdeckung, Geschirrspüler und Glaskeramik- Bad/WC mit Badewanne - Grosszügiger Balkon mit Blick ins Grüne- Einbauschränke im Korridor- Lift vorhanden, direkter Anschluss zur Tiefgarage- Diverse Einkaufsmöglichkeiten in unmittelbarer Umgebung- Gute ÖV-Verbindungen (Tram und Bahnhof Sihlcity)- Einstellplatz kann für Fr. 280.00/Monat dazu gemietet werdenHaben wir Ihr InteressAnbieter kontaktierenKontaktieren"
"1693998317-657","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","5,5 Zimmer, 171 m², CHF 4354.—","Riedstr. 28, 8604 Volketswil, ZH","CHF 4354.—","«Wohnträume werden Wirklichkeit»","5,5 Zimmer, 171 m², CHF 4354.—Riedstr. 28, 8604 Volketswil, ZH«Wohnträume werden Wirklichkeit»In einem kleinen, gepflegtem 5-Familienhaus vermieten wir diese grossflächige, lichtdurchflutete Attikawohnung mit folgenden Merkmalen:bodentiefe Fensterfrontenoffene Wohnküche mit modernen V-ZUG Apparaten (Glaskeramikkochfeld, Geschirrspüler, hochliegender Backofen und sep. Steamer)Wohnzimmer und Schlafräume mit ParkettbodenKüche/Korridor/Nasszellen mit Keramikbodenplattenen Suite Bad mit Doppellavabo, Badewanne und Duschesep. Dusche/WCgrosszügige, gegen den Südwesten ausgerichtete TerrasseEingangsbereich mit Wandschränkendirekter LiftzugangKe"
"1693998317-658","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","1 Zimmer, 10 m², CHF 1499.—","8004 Zürich, ZH","CHF 1499.—","«Studio, Zürich Zentrum, unbefristet»","1 Zimmer, 10 m², CHF 1499.—8004 Zürich, ZH«Studio, Zürich Zentrum, unbefristet»Möbliertes Wohneinheit, 1 Zm. Studio, mit eigenem Dusche, WC und Kitchinett. Grosse Schlafbereich und Ablagefläche.Zusätzlich, in gemeinsamer Küche, steht Waschmaschine und Tümbler, Backofen und Kochherd zur Verfügung.alle Nebenkosten, inkl. WiFi, Stromm und Heizung, in Preis inbegriffen.Anmeldung als Hauptwohnsitz in Zürich.Verfügbar ab sofort oder ab 1.09.23*** Mietkaution***ZERO***Kein Mietkaution! NurVorauszahlung von 2 Monatsmieten. Mietvertrag und Schlüssel Übergabe unverzüglich nach Anzahlung.Anbieter kontaktierenKontaktieren"
"1693998317-659","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","5,5 Zimmer, 138 m², CHF 6650.—","Carmenstrasse 2, 8032 Zürich, ZH","CHF 6650.—","«Erstbezug: Schöne, lichtdurchflutete 5.5-Zimmerwohnungen nach Totalrenovation»","5,5 Zimmer, 138 m², CHF 6650.—Carmenstrasse 2, 8032 Zürich, ZH«Erstbezug: Schöne, lichtdurchflutete 5.5-Zimmerwohnungen nach Totalrenovation»Suchen Sie eine neue, grosszügige Wohnung an einer der besten Lagen am Zürichberg?Nach Totalrenovation vermieten wir per 1. Oktober 2023 10 solche, die keinen Wunsch offenlassen.Die zwei zusammenhängenden Mehrfamilienhäuser verfügen über je 5 Wohnungen mit hohem Ausbaustandard, je eine davon als Attika. Dem Innenausbau wurde, von Spezialisten begleitet, grosse Aufmerksamkeit geschenkt. Geräumige Terrassen und Balkone ergänzen die Räumlichkeiten.Die Lage überzeugt durch das Naherholungsgebiet (Wolfbachtobel/ Adlisberg), sowie der Nähe zu öffentl"
"1693998317-660","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 104 m², CHF 2500.—","Wehntalerstrasse 295, 8106 Adlikon b. Regensdorf, ZH","CHF 2500.—","«Renovierte 4.5 Zimmer-Whg. mit Bastelraum per sofort frei»","4,5 Zimmer, 104 m², CHF 2500.—Wehntalerstrasse 295, 8106 Adlikon b. Regensdorf, ZH«Renovierte 4.5 Zimmer-Whg. mit Bastelraum per sofort frei»Die teilweise neu renovierte Wohnung (neue Küche, neue Bodenbeläge im August 2023) weist einen durchdachten Grundriss auf und erscheint im frischgestrichenen Glanze. Die moderne Küche mit neuen, zeitgemässen Gerätschaften, bietet ausreichend Stauraum. Zwei Schlafzimmer befinden sich im hinteren Teil der Wohnung und werden durch ein Badezimmer voneinander getrennt. Dank einem dritten Zimmer und einer zweiten Nasszelle (Dusche) im vorderen Wohnungsteil können sich Familien optimal arrangieren.In der Wohnung gibt es Anschlüsse für eine eigene WascAnbieter kontaktierenKontaktieren"
"1693998317-661","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 84 m², CHF 3199.—","Vulkanstrasse 110b, 8048 Zürich, ZH","CHF 3199.—","«Vulcano Zürich - Wohnen wie in New York!»","3,5 Zimmer, 84 m², CHF 3199.—Vulkanstrasse 110b, 8048 Zürich, ZH«Vulcano Zürich - Wohnen wie in New York!»Per 1. Dezember 2023 vermieten wir diese wunderschöne 3.5-Zimmer-Wohnung in Altstetten. Die drei 80 Meter hohen Türme bieten helle, moderne Wohnungen mit einer spektakulären Aus- und Weitsicht. Ihre neue Wohnung ist ein Smarthome. Das heisst, viele technischen Funktionen Licht, Klimatisierung, Geräte usw. sind vernetzt und lassen sich nicht nur über Schalter, sondern auch über dein Smartphone von irgendwo aus bedienen.Die verfügbare Wohnungen im Vulcano ist in der Designlinie Shades of Grey ausgestattet.Im Vulcano Wohnen heisst privilegiert woh"
"1693998317-662","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 103 m², CHF 2235.—","Rebrainstrasse 17, 8106 Adlikon b. Regensdorf, ZH","CHF 2235.—","«Grosszügige Wohnung mit eigenem Waschturm»","3,5 Zimmer, 103 m², CHF 2235.—Rebrainstrasse 17, 8106 Adlikon b. Regensdorf, ZH«Grosszügige Wohnung mit eigenem Waschturm»Per 01.12.2023 vermieten diese wunderschöne 3½-Zimmer-Wohnung mit folgenden Highlights: - Grosses Schlafzimmer - Parkett in allen Räumen - Küche mit Glaskeramik und Geschirrspüler- Waschturm in der Wohnung- Moderne Dusche- Separates Bad mit Wanne  - Grosszügiger Gartensitzplatz (ca. 15.2 m²) - Geräumiges KellerabteilIn der grossen Tiefgarage hat es genügend Platz für Ihre Autos, Motorräder oder Velos. Einstellplätze können für CHF 130./Monat dazu gemietet werden.Im nahen Regensdorf haben Sie unzählige Einkaufsmöglichkeiten. Das Einkaufszentrum Anbieter kontaktierenKontaktieren"
